lon,lat,magnitude,time_string,depth,catalog_id,event_id
174.7638,-41.7692,4.2000,2016-11-16T17:17:13,10.00,5,0
174.0030,-42.3774,3.8000,2016-11-16T08:32:24,10.00,5,0
173.6248,-42.3856,3.9000,2016-11-16T02:22:19,10.00,5,0
172.9889,-42.9322,3.6000,2016-11-16T21:17:35,10.00,5,0
174.2965,-41.7312,5.0000,2016-11-16T23:34:20,10.00,5,0
173.5989,-42.3559,6.0000,2016-11-16T02:58:21,10.00,5,0
174.2045,-41.6875,3.7000,2016-11-16T23:46:10,10.00,5,0
173.3696,-42.3289,3.8000,2016-11-16T04:21:44,10.00,5,0
173.6151,-42.3668,4.4000,2016-11-16T10:56:35,10.00,5,0
173.6619,-42.4405,3.6000,2016-11-16T10:57:09,10.00,5,0
173.6398,-42.4525,3.6000,2016-11-16T03:06:20,10.00,5,0
173.5973,-42.3525,4.4000,2016-11-16T03:05:31,10.00,5,0
173.6254,-42.3723,3.8000,2016-11-16T03:20:00,10.00,5,0
173.3560,-42.3352,3.7000,2016-11-16T23:22:24,10.00,5,0
173.6272,-42.3712,3.6000,2016-11-16T14:32:53,10.00,5,0
173.6007,-42.3267,3.8000,2016-11-16T12:07:11,10.00,5,0
173.5696,-42.3485,5.4000,2016-11-16T11:39:02,10.00,5,0
173.5614,-42.3385,3.8000,2016-11-16T08:45:31,10.00,5,0
173.6637,-42.3535,3.6000,2016-11-16T05:10:29,10.00,5,0
173.7372,-42.2772,4.0000,2016-11-16T14:33:17,10.00,5,0
173.6118,-42.3340,3.9000,2016-11-16T15:11:05,10.00,5,0
173.5862,-42.3469,4.5000,2016-11-16T11:23:42,10.00,5,0
173.7285,-42.2874,3.9000,2016-11-16T16:21:27,10.00,5,0
173.4458,-42.4184,3.6000,2016-11-16T11:39:55,10.00,5,0
173.0094,-43.0667,4.7000,2016-11-16T09:38:55,10.00,6,0
173.0302,-42.6150,3.7000,2016-11-16T18:42:56,10.00,6,0
172.9500,-42.7260,4.0000,2016-11-16T01:45:02,10.00,6,0
174.2561,-41.8591,3.7000,2016-11-16T23:29:00,10.00,6,0
174.1094,-41.8714,3.7000,2016-11-16T10:20:45,10.00,6,0
174.2299,-41.7869,4.3000,2016-11-16T00:10:18,10.00,6,0
172.9276,-42.6812,4.5000,2016-11-16T03:05:17,10.00,6,0
173.3401,-42.4119,4.1000,2016-11-16T21:11:59,10.00,6,0
174.0568,-42.3444,3.7000,2016-11-16T16:54:06,10.00,6,0
174.0009,-42.0075,3.7000,2016-11-16T22:32:40,10.00,6,0
174.2067,-41.6495,4.0000,2016-11-16T09:13:15,10.00,6,0
174.1403,-41.7218,3.9000,2016-11-16T10:25:51,10.00,6,0
173.0913,-42.1867,3.6000,2016-11-16T16:19:00,10.00,6,0
173.3516,-42.6398,5.0000,2016-11-16T03:05:35,10.00,6,0
173.9779,-42.3119,3.6000,2016-11-16T17:06:55,10.00,6,0
174.0471,-42.0118,3.6000,2016-11-16T22:54:15,10.00,6,0
174.2032,-41.6650,3.6000,2016-11-16T09:26:27,10.00,6,0
174.1363,-41.7052,3.8000,2016-11-16T12:55:51,10.00,6,0
173.3465,-42.6328,3.6000,2016-11-16T03:13:10,10.00,6,0
174.1769,-41.6588,4.0000,2016-11-16T10:22:13,10.00,6,0
173.2074,-43.0732,3.8000,2016-11-16T03:27:05,10.00,6,0
173.2931,-42.6206,4.0000,2016-11-16T03:36:48,10.00,6,0
173.2555,-43.0924,3.6000,2016-11-16T06:15:47,10.00,6,0
173.1261,-42.5679,3.6000,2016-11-16T20:30:17,10.00,7,0
173.3102,-42.3014,3.6000,2016-11-16T06:28:08,10.00,7,0
174.2184,-41.7519,4.0000,2016-11-16T03:06:06,10.00,7,0
173.7127,-41.4613,3.6000,2016-11-16T05:33:04,10.00,7,0
174.0784,-41.8733,4.1000,2016-11-16T01:19:47,10.00,7,0
174.1403,-41.7009,4.8000,2016-11-16T08:17:36,10.00,7,0
173.1480,-42.3826,4.8000,2016-11-16T20:24:17,10.00,7,0
174.2896,-41.7870,3.8000,2016-11-16T08:00:10,10.00,7,0
173.8440,-42.2241,4.4000,2016-11-16T09:57:21,10.00,7,0
173.1290,-42.5633,4.5000,2016-11-16T21:36:24,10.00,7,0
173.6597,-41.4223,5.0000,2016-11-16T18:37:52,10.00,7,0
174.0893,-41.8352,4.4000,2016-11-16T01:21:06,10.00,7,0
173.0892,-42.4038,3.8000,2016-11-16T20:37:27,10.00,7,0
173.6873,-41.4219,3.7000,2016-11-16T18:42:21,10.00,7,0
173.1327,-42.8134,4.0000,2016-11-16T07:39:32,10.00,8,0
174.2320,-41.7105,3.6000,2016-11-16T11:02:19,10.00,8,0
173.7387,-42.2284,4.2000,2016-11-16T03:03:49,10.00,8,0
174.1973,-41.8397,3.7000,2016-11-16T16:17:32,10.00,8,0
173.9857,-41.8762,5.4000,2016-11-16T04:07:33,10.00,8,0
172.9916,-42.6984,3.8000,2016-11-16T09:15:25,10.00,9,0
173.5656,-42.2487,3.6000,2016-11-16T13:37:51,10.00,9,0
174.2424,-41.7189,4.2000,2016-11-16T17:48:52,10.00,9,0
174.2908,-41.8185,4.0000,2016-11-16T06:58:20,10.00,9,0
173.2464,-41.3493,5.7000,2016-11-16T02:10:00,10.00,9,0
173.2527,-42.4378,3.6000,2016-11-16T17:46:48,10.00,9,0
174.2962,-41.9285,4.4000,2016-11-16T08:11:20,10.00,9,0
173.5247,-42.1342,3.8000,2016-11-16T15:12:34,10.00,9,0
174.1331,-41.6790,3.6000,2016-11-16T17:58:59,10.00,9,0
174.2020,-41.6537,3.8000,2016-11-16T22:05:57,10.00,9,0
172.8141,-42.6482,3.8000,2016-11-16T06:26:09,10.00,9,0
174.2447,-41.7238,3.6000,2016-11-16T17:55:15,10.00,9,0
174.2504,-41.7207,3.6000,2016-11-16T19:36:07,10.00,9,0
173.3050,-41.3093,4.3000,2016-11-16T10:15:09,10.00,9,0
175.4918,-40.8469,3.6000,2016-11-16T12:28:25,10.00,9,0
172.8498,-42.8660,4.1000,2016-11-16T05:23:43,10.00,10,0
173.7624,-42.0925,4.0000,2016-11-16T01:04:22,10.00,10,0
174.2476,-41.7392,3.6000,2016-11-16T07:55:32,10.00,10,0
174.1792,-41.7403,4.3000,2016-11-16T03:53:22,10.00,10,0
173.6240,-42.2465,3.6000,2016-11-16T00:04:38,10.00,10,0
173.9205,-42.3170,4.3000,2016-11-16T06:05:49,10.00,10,0
174.1068,-41.9686,4.0000,2016-11-16T22:41:53,10.00,10,0
172.9740,-42.7973,4.2000,2016-11-16T17:09:00,10.00,11,0
173.5421,-41.8869,3.9000,2016-11-16T07:19:35,10.00,11,0
173.4769,-42.1966,3.6000,2016-11-16T12:15:02,10.00,11,0
174.2903,-41.8032,3.8000,2016-11-16T03:33:32,10.00,11,0
173.6219,-42.4687,3.6000,2016-11-16T09:24:05,10.00,11,0
173.8927,-42.1822,3.6000,2016-11-16T10:59:31,10.00,11,0
174.2987,-41.7341,4.1000,2016-11-16T08:48:05,10.00,11,0
174.2957,-41.7373,3.6000,2016-11-16T01:14:34,10.00,11,0
174.3333,-41.7170,3.7000,2016-11-16T07:36:37,10.00,11,0
173.7781,-42.2723,3.6000,2016-11-16T17:54:23,10.00,11,0
174.2779,-41.8061,3.8000,2016-11-16T03:34:05,10.00,11,0
174.3090,-41.7101,4.0000,2016-11-16T09:12:39,10.00,11,0
173.8017,-42.5991,4.0000,2016-11-16T15:22:58,10.00,12,0
172.9934,-42.7262,3.9000,2016-11-16T04:43:36,10.00,12,0
172.9905,-42.6281,4.8000,2016-11-16T10:46:34,10.00,12,0
173.1869,-42.7870,3.6000,2016-11-16T18:01:35,10.00,12,0
174.0215,-41.9789,4.0000,2016-11-16T17:42:30,10.00,12,0
173.2007,-42.0635,4.2000,2016-11-16T03:15:43,10.00,12,0
174.2757,-41.7527,3.6000,2016-11-16T19:43:53,10.00,12,0
174.3085,-41.8270,4.2000,2016-11-16T12:23:47,10.00,12,0
173.8614,-41.9352,3.9000,2016-11-16T18:36:31,10.00,12,0
174.1157,-41.8404,3.7000,2016-11-16T22:12:14,10.00,12,0
174.2754,-41.7707,3.8000,2016-11-16T03:10:15,10.00,12,0
174.3099,-41.7357,3.7000,2016-11-16T01:24:44,10.00,12,0
174.1419,-41.7207,4.5000,2016-11-16T23:21:00,10.00,12,0
174.1250,-41.8862,3.8000,2016-11-16T03:22:57,10.00,12,0
174.1749,-41.8269,4.3000,2016-11-16T17:46:16,10.00,12,0
173.1866,-42.5319,3.8000,2016-11-16T05:00:49,10.00,12,0
173.8113,-42.6030,3.8000,2016-11-16T16:25:14,10.00,12,0
174.3058,-41.8645,3.6000,2016-11-16T12:54:59,10.00,12,0
173.0988,-42.6590,4.0000,2016-11-16T20:53:28,10.00,13,0
173.1276,-42.6634,4.7000,2016-11-16T01:39:00,10.00,13,0
174.0172,-41.8385,4.0000,2016-11-16T20:10:06,10.00,13,0
173.7287,-41.9774,3.8000,2016-11-16T16:00:55,10.00,13,0
173.5483,-42.2310,4.1000,2016-11-16T02:42:47,10.00,13,0
173.7091,-42.3306,4.0000,2016-11-16T14:17:36,10.00,13,0
174.2457,-41.6983,4.8000,2016-11-16T04:22:30,10.00,13,0
173.8956,-42.1216,3.7000,2016-11-16T11:17:09,10.00,13,0
173.8113,-42.1194,3.8000,2016-11-16T14:11:18,10.00,13,0
173.8143,-41.9624,3.9000,2016-11-16T22:46:54,10.00,14,0
173.6535,-42.0947,3.7000,2016-11-16T10:42:35,10.00,14,0
173.7269,-42.2341,4.4000,2016-11-16T10:07:56,10.00,14,0
172.8955,-42.7066,4.1000,2016-11-16T00:54:54,10.00,14,0
174.0908,-41.6377,3.9000,2016-11-16T11:01:17,10.00,14,0
173.1407,-42.4250,3.9000,2016-11-16T09:47:21,10.00,14,0
173.9582,-42.0601,3.7000,2016-11-16T17:53:40,10.00,14,0
174.3052,-41.7505,3.6000,2016-11-16T08:13:24,10.00,14,0
173.5754,-42.1342,3.6000,2016-11-16T11:13:26,10.00,14,0
173.5891,-42.1477,3.6000,2016-11-16T12:23:24,10.00,14,0
172.7796,-43.1316,4.0000,2016-11-16T23:44:34,10.00,15,0
173.3031,-43.0252,3.8000,2016-11-16T07:33:51,10.00,15,0
172.9720,-42.6449,5.1000,2016-11-16T05:32:47,10.00,15,0
173.5676,-41.9718,3.9000,2016-11-16T10:42:45,10.00,15,0
174.2581,-41.8044,3.7000,2016-11-16T23:20:08,10.00,15,0
174.2606,-41.7665,3.6000,2016-11-16T08:29:22,10.00,15,0
174.3419,-41.7138,4.3000,2016-11-16T16:56:14,10.00,15,0
174.3912,-41.7227,4.0000,2016-11-16T18:38:38,10.00,15,0
173.8119,-42.0633,3.7000,2016-11-16T23:07:11,10.00,15,0
173.7614,-42.0370,3.7000,2016-11-16T07:29:29,10.00,15,0
172.9971,-42.7265,4.4000,2016-11-16T23:54:38,10.00,16,0
173.0004,-42.6278,4.3000,2016-11-16T07:08:29,10.00,16,0
173.8732,-41.9688,3.6000,2016-11-16T19:26:54,10.00,16,0
173.4515,-42.1492,3.6000,2016-11-16T22:44:08,10.00,16,0
174.2742,-41.8941,4.1000,2016-11-16T08:20:01,10.00,16,0
174.2639,-41.8617,5.0000,2016-11-16T16:55:45,10.00,16,0
173.9692,-41.8091,3.6000,2016-11-16T13:07:43,10.00,16,0
174.2398,-42.3781,3.9000,2016-11-16T11:44:17,10.00,16,0
174.1273,-41.8018,3.8000,2016-11-16T23:09:31,10.00,16,0
174.4040,-41.8167,4.5000,2016-11-16T12:51:12,10.00,16,0
173.1088,-42.3489,4.0000,2016-11-16T04:58:01,10.00,16,0
174.2170,-41.8046,4.3000,2016-11-16T05:02:31,10.00,16,0
173.8405,-42.2481,3.9000,2016-11-16T19:36:22,10.00,16,0
173.1550,-42.5554,3.9000,2016-11-16T07:23:17,10.00,16,0
174.2663,-41.8803,4.1000,2016-11-16T19:13:11,10.00,16,0
174.2173,-41.8136,3.7000,2016-11-16T18:50:38,10.00,16,0
174.1817,-41.7379,4.1000,2016-11-16T22:48:23,10.00,16,0
174.1794,-41.7472,4.0000,2016-11-16T18:57:42,10.00,16,0
174.3981,-41.8066,4.1000,2016-11-16T12:53:59,10.00,16,0
173.0904,-42.3731,3.9000,2016-11-16T05:02:46,10.00,16,0
173.2389,-42.3192,4.4000,2016-11-16T16:22:03,10.00,16,0
173.1454,-42.3713,3.8000,2016-11-16T20:35:00,10.00,16,0
174.2076,-41.7361,3.7000,2016-11-16T20:10:14,10.00,16,0
173.1177,-42.2544,3.7000,2016-11-16T22:14:44,10.00,16,0
173.0222,-42.5399,4.9000,2016-11-16T16:36:25,10.00,17,0
172.9648,-42.7972,6.0000,2016-11-16T20:33:02,10.00,17,0
173.1125,-42.8276,3.9000,2016-11-16T02:01:33,10.00,17,0
173.6666,-42.0119,3.7000,2016-11-16T07:20:30,10.00,17,0
173.8746,-41.6078,3.7000,2016-11-16T03:49:04,10.00,17,0
173.7340,-42.0175,3.7000,2016-11-16T01:20:13,10.00,17,0
173.8891,-41.9905,3.8000,2016-11-16T17:16:39,10.00,17,0
173.2102,-42.4650,4.8000,2016-11-16T16:58:48,10.00,17,0
173.5820,-42.1791,4.4000,2016-11-16T15:08:11,10.00,17,0
174.0606,-41.7541,4.5000,2016-11-16T07:15:33,10.00,17,0
174.3683,-41.7412,5.0000,2016-11-16T21:08:20,10.00,17,0
173.6559,-42.2148,4.2000,2016-11-16T09:45:10,10.00,17,0
173.3112,-42.3784,4.3000,2016-11-16T07:35:58,10.00,17,0
174.2068,-41.7320,4.3000,2016-11-16T16:19:52,10.00,17,0
174.3439,-41.7214,3.6000,2016-11-16T01:34:34,10.00,17,0
173.0428,-42.5212,3.8000,2016-11-16T17:11:37,10.00,17,0
173.0446,-42.5137,3.9000,2016-11-16T18:31:23,10.00,17,0
173.0149,-42.7624,3.8000,2016-11-16T20:34:36,10.00,17,0
172.9090,-42.7927,4.7000,2016-11-16T21:21:54,10.00,17,0
172.9946,-42.7416,4.2000,2016-11-16T21:39:32,10.00,17,0
172.9920,-42.7288,3.8000,2016-11-16T20:36:04,10.00,17,0
172.4656,-42.8529,3.9000,2016-11-16T20:39:36,10.00,17,0
173.6087,-42.1828,4.4000,2016-11-16T15:50:17,10.00,17,0
174.5102,-41.7523,4.2000,2016-11-16T21:09:19,10.00,17,0
172.9276,-42.7947,3.9000,2016-11-16T22:06:26,10.00,17,0
172.8942,-42.8138,4.6000,2016-11-16T21:29:45,10.00,17,0
173.0322,-42.7216,4.5000,2016-11-16T21:41:28,10.00,17,0
172.9827,-42.7243,4.6000,2016-11-16T23:55:56,10.00,17,0
172.9985,-42.7362,3.6000,2016-11-16T20:44:16,10.00,17,0
172.4911,-42.7999,3.6000,2016-11-16T22:49:45,10.00,17,0
173.0607,-42.7481,4.8000,2016-11-16T21:43:40,10.00,17,0
173.0347,-42.7053,3.7000,2016-11-16T22:33:11,10.00,17,0
173.8687,-42.0655,4.0000,2016-11-16T23:38:19,10.00,18,0
173.8464,-42.1877,3.8000,2016-11-16T00:34:44,10.00,18,0
173.6581,-42.2315,3.9000,2016-11-16T22:13:47,10.00,18,0
173.6373,-41.9959,3.6000,2016-11-16T05:59:07,10.00,18,0
174.2820,-41.7612,5.0000,2016-11-16T07:27:44,10.00,18,0
173.9685,-41.9031,3.7000,2016-11-16T12:37:22,10.00,18,0
174.2067,-41.8145,3.8000,2016-11-16T06:22:10,10.00,18,0
174.2301,-41.7182,4.6000,2016-11-16T03:52:39,10.00,18,0
173.8410,-42.0488,3.9000,2016-11-16T14:22:23,10.00,18,0
174.8387,-41.3034,3.8000,2016-11-16T21:16:35,10.00,18,0
174.1472,-41.7984,3.7000,2016-11-16T15:47:33,10.00,18,0
173.6937,-42.1867,4.2000,2016-11-16T08:52:35,10.00,18,0
174.0448,-42.3026,4.0000,2016-11-16T04:06:37,10.00,18,0
174.2586,-41.7030,3.7000,2016-11-16T23:56:07,10.00,18,0
173.8234,-42.3030,3.9000,2016-11-16T10:59:38,10.00,18,0
173.3385,-42.5173,3.6000,2016-11-16T10:21:46,10.00,18,0
174.1945,-41.6014,3.9000,2016-11-16T08:04:29,10.00,18,0
174.1981,-41.7332,4.1000,2016-11-16T07:38:10,10.00,18,0
174.0248,-42.3216,4.3000,2016-11-16T04:08:59,10.00,18,0
173.8316,-42.3106,3.8000,2016-11-16T11:29:05,10.00,18,0
173.8449,-42.3098,4.0000,2016-11-16T22:29:42,10.00,18,0
174.2014,-41.6275,3.7000,2016-11-16T08:06:08,10.00,18,0
174.0330,-42.3135,3.7000,2016-11-16T05:29:04,10.00,18,0
173.9365,-41.9174,4.4000,2016-11-16T11:29:21,10.00,18,0
172.9241,-42.6906,4.8000,2016-11-16T10:43:50,10.00,19,0
172.9923,-42.8049,6.7000,2016-11-16T00:08:26,10.00,19,0
173.0535,-42.6997,4.5000,2016-11-16T21:07:31,10.00,19,0
173.0869,-42.7960,3.7000,2016-11-16T12:19:33,10.00,19,0
173.8561,-41.9566,3.6000,2016-11-16T18:59:00,10.00,19,0
173.9717,-41.8462,3.9000,2016-11-16T15:49:57,10.00,19,0
174.0885,-41.7286,3.6000,2016-11-16T01:07:38,10.00,19,0
173.6469,-42.2101,3.9000,2016-11-16T09:08:59,10.00,19,0
174.1310,-41.8323,4.2000,2016-11-16T06:45:16,10.00,19,0
174.2649,-41.8022,3.9000,2016-11-16T17:26:41,10.00,19,0
172.9197,-42.5843,3.8000,2016-11-16T21:30:17,10.00,19,0
174.2665,-41.7018,5.0000,2016-11-16T02:14:04,10.00,19,0
174.0034,-42.3807,3.6000,2016-11-16T04:59:45,10.00,19,0
173.6711,-42.4011,3.6000,2016-11-16T19:09:56,10.00,19,0
173.0452,-42.5744,3.6000,2016-11-16T17:31:45,10.00,19,0
172.9407,-42.8864,4.0000,2016-11-16T03:02:52,10.00,19,0
172.9866,-42.7326,4.6000,2016-11-16T09:30:14,10.00,19,0
172.8968,-42.7300,3.9000,2016-11-16T03:56:04,10.00,19,0
172.9909,-42.7709,3.6000,2016-11-16T02:06:42,10.00,19,0
172.8382,-42.5150,4.7000,2016-11-16T09:51:50,10.00,19,0
172.5239,-42.8344,4.5000,2016-11-16T00:38:53,10.00,19,0
172.9602,-42.8239,4.1000,2016-11-16T18:49:52,10.00,19,0
173.0298,-42.7745,4.0000,2016-11-16T08:36:42,10.00,19,0
172.9556,-42.7374,3.9000,2016-11-16T00:40:39,10.00,19,0
174.0164,-41.8369,4.1000,2016-11-16T19:45:25,10.00,19,0
174.1351,-41.7474,4.7000,2016-11-16T01:08:05,10.00,19,0
173.6375,-42.2064,3.7000,2016-11-16T09:14:18,10.00,19,0
174.1353,-41.8706,4.3000,2016-11-16T23:36:23,10.00,19,0
173.9914,-42.4346,3.9000,2016-11-16T05:00:24,10.00,19,0
173.0879,-42.5726,3.6000,2016-11-16T19:16:22,10.00,19,0
172.8381,-42.5326,3.6000,2016-11-16T09:52:03,10.00,19,0
174.0016,-41.8593,3.6000,2016-11-16T21:15:08,10.00,19,0
173.6042,-42.2267,3.7000,2016-11-16T12:33:42,10.00,19,0
173.0316,-42.7553,4.3000,2016-11-16T05:15:37,10.00,20,0
173.7550,-42.0429,4.6000,2016-11-16T03:37:27,10.00,20,0
173.7610,-42.0052,3.6000,2016-11-16T20:11:26,10.00,20,0
174.3215,-40.9356,4.0000,2016-11-16T06:36:39,10.00,20,0
174.3468,-41.6818,3.6000,2016-11-16T15:41:15,10.00,20,0
173.9254,-42.2523,4.1000,2016-11-16T15:57:21,10.00,20,0
174.1100,-42.0436,4.3000,2016-11-16T07:27:15,10.00,20,0
174.1586,-41.8269,4.2000,2016-11-16T05:10:03,10.00,20,0
173.5723,-42.3340,3.9000,2016-11-16T02:33:48,10.00,20,0
174.1867,-41.7563,3.9000,2016-11-16T16:21:18,10.00,20,0
173.5969,-42.3653,4.2000,2016-11-16T22:23:32,10.00,20,0
173.7998,-41.9959,5.0000,2016-11-16T03:32:49,10.00,20,0
173.7240,-42.0057,4.6000,2016-11-16T07:11:09,10.00,20,0
174.3386,-40.9276,3.7000,2016-11-16T17:44:23,10.00,20,0
174.2702,-42.0817,3.7000,2016-11-16T07:27:54,10.00,20,0
174.1056,-41.8321,4.2000,2016-11-16T06:09:34,10.00,20,0
174.1859,-41.8728,4.2000,2016-11-16T16:50:54,10.00,20,0
173.5657,-42.3614,4.5000,2016-11-16T22:41:17,10.00,20,0
173.9213,-41.9763,5.1000,2016-11-16T03:37:33,10.00,20,0
173.6772,-42.0059,3.7000,2016-11-16T07:11:18,10.00,20,0
174.3192,-40.9635,3.9000,2016-11-16T20:27:40,10.00,20,0
174.3535,-40.9495,3.8000,2016-11-16T17:53:36,10.00,20,0
173.8213,-41.9665,3.9000,2016-11-16T06:50:36,10.00,20,0
174.3234,-40.9508,4.4000,2016-11-16T20:54:06,10.00,20,0
173.8170,-41.9949,3.8000,2016-11-16T06:53:02,10.00,20,0
172.4367,-43.4184,3.6000,2016-11-16T03:01:15,10.00,21,0
173.5059,-42.2879,3.9000,2016-11-16T15:51:37,10.00,21,0
173.7457,-42.2242,3.6000,2016-11-16T18:52:37,10.00,21,0
174.2529,-41.7048,4.3000,2016-11-16T07:24:55,10.00,21,0
166.1896,-46.3719,3.9000,2016-11-16T01:42:42,10.00,22,0
173.9089,-42.2937,4.6000,2016-11-16T23:04:45,10.00,22,0
174.0313,-42.0560,3.7000,2016-11-16T20:54:39,10.00,22,0
174.0224,-42.2456,3.6000,2016-11-16T15:07:27,10.00,22,0
