lon,lat,magnitude,time_string,depth,catalog_id,event_id
173.8667,-42.2416,4.1000,2016-11-20T05:25:56,10.00,11,0
173.7960,-42.1957,3.9000,2016-11-20T12:50:04,10.00,12,0
174.2706,-41.7718,4.1000,2016-11-20T15:22:29,10.00,12,0
174.2852,-41.7103,4.1000,2016-11-20T22:45:10,10.00,12,0
174.2732,-41.7209,4.0000,2016-11-20T08:24:20,10.00,12,0
174.3002,-41.6964,3.8000,2016-11-20T08:31:35,10.00,12,0
173.7543,-42.0222,4.0000,2016-11-20T12:52:31,10.00,13,0
173.0246,-42.6181,4.2000,2016-11-20T10:20:11,10.00,13,0
174.1996,-41.7257,4.9000,2016-11-20T14:40:56,10.00,13,0
173.8165,-42.2822,3.8000,2016-11-20T11:43:21,10.00,13,0
173.8191,-41.9490,3.7000,2016-11-20T13:43:39,10.00,13,0
173.0082,-42.6108,3.9000,2016-11-20T10:20:27,10.00,13,0
173.0255,-42.6297,3.8000,2016-11-20T11:01:35,10.00,13,0
174.4703,-41.0617,3.7000,2016-11-20T19:19:46,10.00,13,0
173.9583,-42.1378,3.8000,2016-11-20T17:06:49,10.00,13,0
173.6989,-42.2759,4.9000,2016-11-20T12:50:35,10.00,14,0
174.1492,-42.3201,3.9000,2016-11-20T02:31:16,10.00,14,0
173.8958,-42.2314,3.6000,2016-11-20T01:23:16,10.00,14,0
173.6861,-42.2696,3.9000,2016-11-20T12:52:31,10.00,14,0
172.8335,-42.5570,3.6000,2016-11-20T03:10:16,10.00,15,0
174.1830,-41.7905,3.8000,2016-11-20T14:42:40,10.00,15,0
173.2370,-42.5208,3.6000,2016-11-20T10:09:51,10.00,15,0
173.5075,-42.3653,3.8000,2016-11-20T09:49:54,10.00,15,0
174.2997,-41.7809,3.6000,2016-11-20T02:58:48,10.00,15,0
174.3163,-41.7805,3.7000,2016-11-20T22:25:04,10.00,15,0
174.0833,-41.6527,4.1000,2016-11-20T09:06:56,10.00,16,0
173.9904,-41.4268,4.1000,2016-11-20T09:19:10,10.00,16,0
173.0734,-42.6927,4.1000,2016-11-20T09:14:22,10.00,17,0
172.9775,-42.6907,5.0000,2016-11-20T05:41:17,10.00,17,0
173.8522,-42.3938,4.4000,2016-11-20T15:07:01,10.00,17,0
173.6046,-42.2331,4.0000,2016-11-20T23:05:43,10.00,17,0
173.6552,-42.3427,4.3000,2016-11-20T19:12:47,10.00,17,0
174.2724,-41.7565,4.3000,2016-11-20T13:14:23,10.00,17,0
173.8059,-42.4148,4.1000,2016-11-20T15:36:35,10.00,17,0
173.9106,-42.3942,4.6000,2016-11-20T18:12:36,10.00,17,0
173.8256,-42.4101,4.3000,2016-11-20T16:50:36,10.00,17,0
173.9900,-42.1394,4.5000,2016-11-20T18:20:47,10.00,17,0
173.9911,-42.1660,4.2000,2016-11-20T18:22:59,10.00,17,0
173.7297,-41.9586,3.6000,2016-11-20T18:48:37,10.00,17,0
172.9915,-42.4360,3.7000,2016-11-20T05:20:34,10.00,18,0
172.8867,-42.3565,3.7000,2016-11-20T01:59:34,10.00,18,0
174.2267,-41.6827,3.6000,2016-11-20T17:18:43,10.00,18,0
174.0726,-41.8816,4.5000,2016-11-20T08:35:02,10.00,18,0
173.6982,-41.9363,4.0000,2016-11-20T03:47:38,10.00,19,0
173.5827,-42.1979,3.6000,2016-11-20T04:59:00,10.00,19,0
174.1928,-41.7582,5.3000,2016-11-20T18:10:55,10.00,19,0
174.3946,-41.9369,4.3000,2016-11-20T21:01:43,10.00,19,0
174.2172,-41.7258,4.0000,2016-11-20T17:58:45,10.00,19,0
173.8120,-42.0602,4.0000,2016-11-20T10:34:17,10.00,19,0
172.8959,-42.6183,3.9000,2016-11-20T04:56:59,10.00,20,0
173.7127,-42.0149,4.3000,2016-11-20T14:04:41,10.00,20,0
173.6791,-42.3324,3.9000,2016-11-20T08:43:01,10.00,20,0
173.1234,-42.5745,3.9000,2016-11-20T04:52:31,10.00,20,0
174.1257,-42.0739,3.6000,2016-11-20T01:47:46,10.00,20,0
173.8193,-42.0460,3.8000,2016-11-20T17:02:53,10.00,20,0
173.7006,-42.0114,4.1000,2016-11-20T14:27:43,10.00,20,0
173.9007,-42.0652,3.7000,2016-11-20T17:33:17,10.00,20,0
173.6709,-42.0305,3.7000,2016-11-20T21:49:57,10.00,20,0
173.9371,-42.0219,3.9000,2016-11-20T20:11:14,10.00,20,0
173.0105,-42.9712,4.3000,2016-11-20T12:38:09,10.00,21,0
173.7487,-42.0329,3.7000,2016-11-20T14:18:21,10.00,21,0
174.2007,-41.7256,4.1000,2016-11-20T21:59:41,10.00,21,0
173.1025,-42.6699,4.0000,2016-11-20T06:25:33,10.00,21,0
173.0483,-42.6279,4.0000,2016-11-20T06:52:02,10.00,21,0
172.9455,-42.7131,3.6000,2016-11-20T05:42:11,10.00,22,0
172.6590,-42.9277,5.3000,2016-11-20T09:00:10,10.00,22,0
173.6850,-41.9878,3.7000,2016-11-20T19:10:06,10.00,22,0
173.6669,-42.2755,4.6000,2016-11-20T22:07:34,10.00,22,0
173.1555,-42.5248,4.6000,2016-11-20T16:43:15,10.00,22,0
174.1995,-41.7541,5.5000,2016-11-20T07:29:19,10.00,22,0
173.8655,-42.2437,3.6000,2016-11-20T07:36:18,10.00,22,0
172.7868,-42.8822,4.0000,2016-11-20T12:26:55,10.00,22,0
173.2540,-42.1560,3.6000,2016-11-20T05:34:07,10.00,23,0
173.1521,-42.5249,3.9000,2016-11-20T02:18:55,10.00,23,0
173.6943,-42.2204,4.5000,2016-11-20T09:32:25,10.00,23,0
172.2859,-41.0917,4.3000,2016-11-20T03:38:09,10.00,23,0
172.2793,-41.0903,3.6000,2016-11-20T03:54:08,10.00,23,0
172.4995,-42.3207,3.9000,2016-11-20T16:53:38,10.00,24,0
174.3345,-41.8171,3.6000,2016-11-20T20:02:58,10.00,24,0
174.1581,-41.7382,4.3000,2016-11-20T04:48:20,10.00,25,0
174.1384,-41.8505,3.6000,2016-11-20T07:14:22,10.00,25,0
173.8858,-42.0355,3.8000,2016-11-20T22:34:59,10.00,25,0
174.0860,-41.8531,3.8000,2016-11-20T07:14:26,10.00,25,0
174.2110,-41.9272,3.6000,2016-11-20T07:15:44,10.00,25,0
173.8849,-42.0380,4.4000,2016-11-20T22:38:34,10.00,25,0
173.9839,-41.9312,3.6000,2016-11-20T07:22:34,10.00,25,0
173.1135,-42.7317,4.1000,2016-11-20T04:41:18,10.00,26,0
172.7803,-42.8366,5.7000,2016-11-20T03:05:29,10.00,26,0
173.1038,-42.7321,3.7000,2016-11-20T05:45:32,10.00,26,0
173.1173,-42.7180,4.6000,2016-11-20T09:37:20,10.00,26,0
172.7603,-42.7956,3.7000,2016-11-20T16:23:01,10.00,26,0
172.8332,-43.0766,3.8000,2016-11-20T12:52:21,10.00,26,0
173.0030,-42.6556,3.6000,2016-11-20T07:43:59,10.00,27,0
174.3268,-41.7502,4.1000,2016-11-20T09:55:39,10.00,27,0
174.9711,-41.4361,3.6000,2016-11-20T18:13:37,10.00,27,0
173.5094,-42.2326,3.6000,2016-11-20T15:28:43,10.00,27,0
172.2722,-42.2171,3.8000,2016-11-20T16:24:13,10.00,27,0
173.0618,-42.7090,3.6000,2016-11-20T08:50:10,10.00,28,0
174.3108,-41.7899,4.1000,2016-11-20T11:06:48,10.00,28,0
173.8501,-41.9584,4.1000,2016-11-20T14:17:06,10.00,28,0
174.3259,-41.7689,4.7000,2016-11-20T17:38:25,10.00,28,0
174.2705,-41.7697,4.4000,2016-11-20T11:27:00,10.00,28,0
174.3913,-41.7666,3.7000,2016-11-20T18:23:35,10.00,28,0
174.3571,-41.7617,3.9000,2016-11-20T17:38:31,10.00,28,0
174.2873,-41.7098,3.9000,2016-11-20T11:29:31,10.00,28,0
174.2761,-41.7490,3.7000,2016-11-20T17:38:35,10.00,28,0
173.7973,-42.3375,3.9000,2016-11-20T03:22:11,10.00,29,0
173.5935,-42.2995,3.6000,2016-11-20T13:54:51,10.00,29,0
172.8341,-42.6832,3.9000,2016-11-20T18:56:39,10.00,29,0
173.8106,-42.3302,4.8000,2016-11-20T03:25:32,10.00,29,0
173.9677,-42.3952,3.6000,2016-11-20T03:39:43,10.00,29,0
173.7095,-42.0085,4.0000,2016-11-20T13:22:46,10.00,30,0
173.8583,-42.2464,3.8000,2016-11-20T22:07:52,10.00,30,0
172.6467,-42.5667,3.7000,2016-11-20T02:07:55,10.00,30,0
173.0585,-42.9456,4.3000,2016-11-20T05:23:54,10.00,31,0
173.7984,-42.3128,3.9000,2016-11-20T11:45:02,10.00,31,0
174.3516,-41.7757,4.1000,2016-11-20T00:02:27,10.00,31,0
173.6671,-42.4108,3.7000,2016-11-20T17:54:39,10.00,31,0
173.0954,-42.9263,3.6000,2016-11-20T05:44:55,10.00,31,0
170.7942,-41.8931,4.6000,2016-11-20T00:35:31,10.00,32,0
173.4079,-42.1898,3.9000,2016-11-20T14:58:59,10.00,32,0
173.9219,-42.1688,3.8000,2016-11-20T13:55:12,10.00,32,0
174.0636,-41.9962,3.8000,2016-11-20T13:24:48,10.00,32,0
170.8311,-41.9170,5.0000,2016-11-20T02:07:52,10.00,32,0
173.3451,-42.1890,4.3000,2016-11-20T17:22:34,10.00,32,0
170.8361,-41.9314,3.7000,2016-11-20T02:18:49,10.00,32,0
170.8392,-41.9161,3.7000,2016-11-20T02:52:34,10.00,32,0
173.3419,-42.1681,3.7000,2016-11-20T18:36:32,10.00,32,0
170.8642,-41.8970,4.8000,2016-11-20T03:05:47,10.00,32,0
173.1436,-42.2207,3.6000,2016-11-20T19:18:05,10.00,32,0
170.8631,-41.8833,3.7000,2016-11-20T03:11:41,10.00,32,0
170.8871,-41.9259,4.3000,2016-11-20T03:14:21,10.00,32,0
173.7058,-42.0023,3.6000,2016-11-20T10:49:20,10.00,33,0
173.7644,-42.4091,4.3000,2016-11-20T09:53:25,10.00,33,0
172.4982,-42.8495,3.6000,2016-11-20T23:38:22,10.00,33,0
173.8616,-42.0944,4.6000,2016-11-20T09:25:55,10.00,33,0
173.6792,-42.0215,3.6000,2016-11-20T12:58:37,10.00,33,0
173.8400,-42.0688,3.6000,2016-11-20T14:07:56,10.00,33,0
173.1624,-42.7942,4.0000,2016-11-20T08:31:48,10.00,34,0
173.4116,-42.3542,4.2000,2016-11-20T09:50:19,10.00,34,0
174.1966,-41.6952,4.0000,2016-11-20T22:03:29,10.00,34,0
174.2998,-41.7354,3.6000,2016-11-20T09:19:57,10.00,34,0
173.1448,-42.7852,3.7000,2016-11-20T14:38:15,10.00,34,0
173.3799,-42.3400,3.7000,2016-11-20T09:56:35,10.00,34,0
174.1796,-41.6953,5.2000,2016-11-20T23:47:48,10.00,34,0
173.7017,-42.3055,3.7000,2016-11-20T21:24:32,10.00,35,0
172.9044,-42.5596,4.6000,2016-11-20T12:07:01,10.00,35,0
174.1121,-42.0731,3.6000,2016-11-20T01:25:14,10.00,35,0
173.6754,-42.2786,3.7000,2016-11-20T21:31:13,10.00,35,0
173.6832,-42.2935,3.6000,2016-11-20T21:58:30,10.00,35,0
174.1509,-41.7674,3.8000,2016-11-20T13:29:41,10.00,36,0
172.9625,-42.6915,3.9000,2016-11-20T21:52:45,10.00,37,0
174.2074,-41.8461,3.6000,2016-11-20T15:45:38,10.00,37,0
173.6730,-42.3500,3.7000,2016-11-20T08:48:52,10.00,37,0
173.7826,-42.2142,3.8000,2016-11-20T13:48:59,10.00,37,0
174.0285,-41.9547,3.7000,2016-11-20T04:36:27,10.00,37,0
173.6443,-42.1702,3.6000,2016-11-20T07:59:45,10.00,37,0
174.2482,-41.9073,4.3000,2016-11-20T19:20:52,10.00,37,0
172.7396,-42.7642,4.1000,2016-11-20T00:48:37,10.00,38,0
173.6102,-42.3040,3.7000,2016-11-20T16:57:20,10.00,38,0
174.1491,-41.8457,3.8000,2016-11-20T01:49:56,10.00,38,0
173.8661,-42.2962,3.6000,2016-11-20T06:57:48,10.00,38,0
174.1646,-41.7975,3.6000,2016-11-20T11:48:23,10.00,38,0
174.3289,-41.7320,3.6000,2016-11-20T15:29:42,10.00,38,0
174.1981,-41.7943,3.8000,2016-11-20T01:51:02,10.00,38,0
174.2175,-41.8189,3.8000,2016-11-20T11:50:15,10.00,38,0
174.1946,-41.8145,3.6000,2016-11-20T01:58:05,10.00,38,0
174.2195,-41.6891,3.6000,2016-11-20T18:26:02,10.00,39,0
173.7872,-42.3457,4.0000,2016-11-20T15:55:57,10.00,40,0
173.4557,-42.0322,3.8000,2016-11-20T15:47:29,10.00,40,0
173.5906,-42.4011,4.2000,2016-11-20T21:43:19,10.00,40,0
173.4763,-42.0234,4.0000,2016-11-20T16:04:55,10.00,40,0
178.2189,-39.1222,3.6000,2016-11-20T17:56:41,10.00,41,0
173.0130,-42.7598,3.6000,2016-11-20T16:03:05,10.00,41,0
172.9110,-42.6388,3.6000,2016-11-20T12:02:20,10.00,41,0
173.4187,-42.2819,3.9000,2016-11-20T20:02:22,10.00,41,0
172.9929,-42.7042,4.4000,2016-11-20T16:50:44,10.00,41,0
173.7808,-42.8539,4.1000,2016-11-20T12:02:42,10.00,41,0
173.7797,-42.2614,3.6000,2016-11-20T07:23:06,10.00,42,0
174.2511,-41.7246,3.7000,2016-11-20T18:56:19,10.00,42,0
174.1733,-41.7261,5.4000,2016-11-20T03:39:58,10.00,42,0
173.8780,-42.2270,3.9000,2016-11-20T22:48:36,10.00,42,0
174.1870,-41.7443,3.6000,2016-11-20T04:12:31,10.00,42,0
174.9251,-39.2823,4.7000,2016-11-20T23:19:48,10.00,43,0
175.0433,-39.2799,3.6000,2016-11-20T23:42:40,10.00,43,0
172.9772,-42.6958,3.8000,2016-11-20T05:21:46,10.00,43,0
174.2269,-41.9697,3.6000,2016-11-20T00:18:01,10.00,43,0
173.1148,-42.4544,3.8000,2016-11-20T00:34:19,10.00,43,0
173.9338,-42.4144,3.8000,2016-11-20T17:59:27,10.00,43,0
174.1548,-41.6234,3.8000,2016-11-20T13:22:11,10.00,43,0
173.8029,-42.3559,3.8000,2016-11-20T23:40:48,10.00,43,0
175.0449,-39.3333,3.7000,2016-11-20T23:47:11,10.00,43,0
173.7199,-42.0083,3.6000,2016-11-20T22:53:22,10.00,44,0
173.7439,-41.9751,3.7000,2016-11-20T14:04:00,10.00,44,0
174.3237,-41.7491,3.8000,2016-11-20T12:28:07,10.00,44,0
172.7659,-42.5773,4.0000,2016-11-20T13:11:44,10.00,44,0
173.7508,-42.5042,4.5000,2016-11-20T19:41:57,10.00,44,0
174.2379,-41.7605,3.8000,2016-11-20T17:56:34,10.00,44,0
174.1688,-41.7804,3.9000,2016-11-20T22:56:03,10.00,45,0
174.0851,-41.9043,3.7000,2016-11-20T00:51:32,10.00,45,0
172.9889,-42.5429,3.8000,2016-11-20T22:22:03,10.00,46,0
173.4520,-42.3635,3.8000,2016-11-20T19:39:56,10.00,46,0
173.4618,-42.4310,3.6000,2016-11-20T01:16:14,10.00,46,0
173.6169,-42.1645,3.6000,2016-11-20T10:56:38,10.00,46,0
174.1947,-41.7435,4.5000,2016-11-20T15:12:30,10.00,46,0
173.4675,-42.3634,3.9000,2016-11-20T21:17:06,10.00,46,0
173.6839,-42.1564,4.0000,2016-11-20T11:54:13,10.00,46,0
173.5509,-42.1698,4.5000,2016-11-20T11:08:24,10.00,46,0
176.0678,-38.9622,3.9000,2016-11-20T11:56:23,10.00,47,0
172.9579,-42.6182,4.3000,2016-11-20T01:30:48,10.00,47,0
172.9489,-42.6537,3.7000,2016-11-20T01:34:42,10.00,47,0
172.9394,-42.6467,3.6000,2016-11-20T10:42:25,10.00,47,0
173.0507,-42.7277,4.5000,2016-11-20T16:17:16,10.00,48,0
172.9564,-42.7553,3.6000,2016-11-20T18:08:40,10.00,48,0
173.8188,-42.4180,4.1000,2016-11-20T17:15:47,10.00,48,0
173.6960,-42.3605,4.2000,2016-11-20T10:51:42,10.00,48,0
174.2462,-41.7435,5.7000,2016-11-20T14:33:34,10.00,48,0
173.4234,-42.3622,3.8000,2016-11-20T23:04:03,10.00,48,0
173.3862,-42.0594,3.6000,2016-11-20T05:15:30,10.00,48,0
174.3158,-41.7384,3.7000,2016-11-20T18:06:55,10.00,48,0
173.6643,-42.2960,3.9000,2016-11-20T00:11:50,10.00,48,0
173.6235,-42.2507,3.9000,2016-11-20T22:28:44,10.00,48,0
173.5300,-42.3496,3.6000,2016-11-20T17:35:52,10.00,48,0
173.0384,-42.6964,3.9000,2016-11-20T17:14:16,10.00,48,0
174.2854,-41.7455,3.7000,2016-11-20T14:37:37,10.00,48,0
174.2130,-41.7677,4.4000,2016-11-20T14:36:20,10.00,48,0
173.2314,-42.0489,3.9000,2016-11-20T05:24:15,10.00,48,0
173.1348,-42.7061,4.1000,2016-11-20T17:16:58,10.00,48,0
174.2619,-41.8348,3.9000,2016-11-20T22:21:46,10.00,48,0
177.6665,-38.1369,4.0000,2016-11-20T12:20:17,10.00,49,0
172.9625,-42.6162,4.4000,2016-11-20T14:57:40,10.00,49,0
173.1632,-42.4249,4.4000,2016-11-20T08:49:39,10.00,49,0
174.2682,-41.7906,3.8000,2016-11-20T15:20:03,10.00,49,0
173.3097,-42.4813,4.0000,2016-11-20T14:57:45,10.00,49,0
173.3781,-42.4570,3.7000,2016-11-20T15:51:56,10.00,49,0
173.0017,-42.6722,5.0000,2016-11-20T07:27:28,10.00,50,0
173.9597,-41.9972,4.2000,2016-11-20T12:49:27,10.00,50,0
174.3596,-41.6481,3.8000,2016-11-20T05:00:37,10.00,50,0
172.5076,-42.5327,3.7000,2016-11-20T15:08:11,10.00,50,0
172.9690,-42.6872,4.0000,2016-11-20T07:35:17,10.00,50,0
173.9882,-42.0115,3.7000,2016-11-20T14:55:35,10.00,50,0
174.3919,-41.6686,3.8000,2016-11-20T07:20:28,10.00,50,0
173.6140,-42.3447,3.6000,2016-11-20T03:06:53,10.00,51,0
173.6359,-41.9610,3.9000,2016-11-20T13:33:32,10.00,51,0
173.3315,-42.4592,3.8000,2016-11-20T22:33:33,10.00,51,0
173.6382,-41.9595,3.9000,2016-11-20T14:44:20,10.00,51,0
171.8439,-42.8223,4.6000,2016-11-20T06:25:17,10.00,52,0
173.0359,-42.8312,3.9000,2016-11-20T06:54:57,10.00,52,0
173.4137,-41.9134,3.6000,2016-11-20T18:10:47,10.00,52,0
174.3456,-41.8138,3.6000,2016-11-20T03:53:44,10.00,52,0
174.2545,-41.7701,3.7000,2016-11-20T04:52:23,10.00,52,0
173.1941,-42.5357,3.6000,2016-11-20T14:37:13,10.00,52,0
174.2775,-41.8304,3.9000,2016-11-20T08:24:38,10.00,52,0
171.8019,-42.8124,4.4000,2016-11-20T08:34:12,10.00,52,0
173.1564,-42.6122,4.7000,2016-11-20T13:21:53,10.00,53,0
173.1573,-42.4688,3.8000,2016-11-20T15:13:04,10.00,53,0
174.2765,-41.7233,3.6000,2016-11-20T21:28:00,10.00,53,0
174.3340,-41.7337,4.2000,2016-11-20T10:28:11,10.00,53,0
174.1515,-41.6841,3.7000,2016-11-20T19:52:36,10.00,53,0
173.1844,-42.5916,4.4000,2016-11-20T16:37:13,10.00,53,0
173.1561,-42.5900,3.6000,2016-11-20T13:50:28,10.00,53,0
174.3682,-41.7066,5.9000,2016-11-20T10:30:21,10.00,53,0
174.2936,-41.6954,3.7000,2016-11-20T18:31:37,10.00,53,0
174.3775,-41.7251,3.7000,2016-11-20T11:22:03,10.00,53,0
174.3933,-41.6393,3.9000,2016-11-20T23:22:51,10.00,53,0
174.0150,-41.7380,3.7000,2016-11-20T10:30:32,10.00,53,0
174.3976,-41.5837,5.1000,2016-11-20T14:37:37,10.00,53,0
174.1621,-41.7774,3.9000,2016-11-20T10:30:59,10.00,53,0
174.3414,-41.5936,3.6000,2016-11-20T15:41:17,10.00,53,0
174.6386,-41.4579,3.8000,2016-11-20T14:38:14,10.00,53,0
174.1532,-41.7562,3.8000,2016-11-20T12:36:25,10.00,53,0
174.1528,-41.7720,4.4000,2016-11-20T11:02:03,10.00,53,0
174.1874,-41.7475,3.6000,2016-11-20T14:32:06,10.00,53,0
173.8837,-42.1610,3.8000,2016-11-20T12:25:22,10.00,54,0
173.4970,-42.1885,5.0000,2016-11-20T19:13:09,10.00,54,0
174.3327,-41.6914,3.7000,2016-11-20T07:09:56,10.00,54,0
173.8762,-42.1547,3.9000,2016-11-20T12:35:12,10.00,54,0
174.3195,-41.6989,3.8000,2016-11-20T12:02:26,10.00,54,0
173.2076,-42.4618,3.6000,2016-11-20T20:20:42,10.00,55,0
173.8165,-42.2573,3.7000,2016-11-20T16:26:39,10.00,55,0
174.0837,-42.3510,4.1000,2016-11-20T19:44:07,10.00,55,0
174.0540,-41.8131,3.7000,2016-11-20T01:29:37,10.00,56,0
173.7627,-42.2757,3.7000,2016-11-20T19:07:16,10.00,56,0
174.2591,-41.7123,4.1000,2016-11-20T01:26:10,10.00,56,0
174.4099,-41.7421,3.8000,2016-11-20T10:15:24,10.00,56,0
168.2243,-44.4032,4.3000,2016-11-20T18:59:10,10.00,57,0
174.0131,-42.3338,4.4000,2016-11-20T03:24:41,10.00,57,0
172.9287,-42.6830,4.2000,2016-11-20T02:00:36,10.00,57,0
172.9119,-42.8153,4.0000,2016-11-20T06:46:24,10.00,57,0
173.9809,-42.3409,4.3000,2016-11-20T03:33:32,10.00,57,0
174.0024,-42.2999,4.0000,2016-11-20T05:28:02,10.00,57,0
172.8957,-42.8131,4.5000,2016-11-20T07:03:50,10.00,57,0
172.8941,-42.7418,3.7000,2016-11-20T08:15:31,10.00,57,0
172.9827,-42.7236,4.1000,2016-11-20T08:10:37,10.00,57,0
172.8976,-42.8304,3.8000,2016-11-20T07:26:43,10.00,57,0
173.1437,-42.8264,3.7000,2016-11-20T12:59:15,10.00,58,0
174.2271,-41.7186,3.6000,2016-11-20T04:21:06,10.00,58,0
174.1616,-41.6980,3.6000,2016-11-20T21:30:44,10.00,58,0
174.0442,-42.0601,3.9000,2016-11-20T07:59:16,10.00,58,0
173.7972,-42.1229,4.4000,2016-11-20T04:42:03,10.00,58,0
