lon,lat,magnitude,time_string,depth,catalog_id,event_id
174.3525,-41.6986,3.9000,2016-11-15T05:46:01,10.00,1,0
174.3115,-41.7650,4.4000,2016-11-15T04:43:56,10.00,1,0
173.5584,-42.4127,3.7000,2016-11-15T11:40:09,10.00,1,0
173.8509,-42.0078,3.9000,2016-11-15T00:52:53,10.00,1,0
174.2563,-41.7337,3.7000,2016-11-15T16:13:58,10.00,1,0
174.0667,-41.8519,5.6000,2016-11-15T19:58:13,10.00,1,0
174.2812,-41.8278,3.7000,2016-11-15T16:23:37,10.00,1,0
173.7718,-42.3470,4.4000,2016-11-15T10:06:11,10.00,1,0
174.2320,-41.7530,4.0000,2016-11-15T16:11:04,10.00,1,0
173.4302,-42.2509,3.9000,2016-11-15T04:10:45,10.00,1,0
172.9450,-42.7312,3.6000,2016-11-15T08:38:52,10.00,1,0
172.8552,-42.7272,5.6000,2016-11-15T09:01:14,10.00,1,0
173.7359,-42.4916,3.6000,2016-11-15T13:12:22,10.00,1,0
174.1349,-42.0836,3.7000,2016-11-15T06:14:07,10.00,1,0
173.6247,-42.0676,3.6000,2016-11-15T08:10:38,10.00,1,0
174.3625,-41.8191,3.8000,2016-11-15T04:52:57,10.00,1,0
173.5517,-42.4123,3.8000,2016-11-15T17:29:59,10.00,1,0
174.3828,-41.7313,6.3000,2016-11-15T16:15:53,10.00,1,0
174.0467,-41.9020,4.4000,2016-11-15T21:15:20,10.00,1,0
172.9717,-42.6444,4.2000,2016-11-15T09:44:30,10.00,1,0
174.3967,-41.6712,5.6000,2016-11-15T16:18:04,10.00,1,0
174.4941,-41.6662,4.0000,2016-11-15T16:44:29,10.00,1,0
174.4183,-41.7026,3.7000,2016-11-15T16:44:01,10.00,1,0
174.3095,-41.6423,3.9000,2016-11-15T23:46:04,10.00,1,0
174.2597,-41.6360,3.6000,2016-11-15T20:57:11,10.00,1,0
174.3196,-41.4889,3.7000,2016-11-15T19:49:32,10.00,1,0
174.4015,-41.6865,3.8000,2016-11-15T16:41:02,10.00,1,0
174.4002,-41.6896,3.7000,2016-11-15T18:50:29,10.00,1,0
174.3615,-41.6207,3.6000,2016-11-15T17:41:02,10.00,1,0
174.7160,-41.8581,3.8000,2016-11-15T17:07:32,10.00,1,0
174.2550,-41.5428,6.3000,2016-11-15T20:36:07,10.00,1,0
174.3139,-41.7657,4.5000,2016-11-15T16:49:27,10.00,1,0
174.6835,-41.8558,6.4000,2016-11-15T17:52:34,10.00,1,0
174.2715,-41.5351,4.0000,2016-11-15T22:54:34,10.00,1,0
174.2618,-41.5411,3.7000,2016-11-15T23:37:54,10.00,1,0
174.3687,-41.5488,3.8000,2016-11-15T20:37:02,10.00,1,0
174.7203,-41.8228,3.6000,2016-11-15T22:45:34,10.00,1,0
174.6238,-41.6597,4.4000,2016-11-15T18:01:28,10.00,1,0
174.6932,-41.8844,3.9000,2016-11-15T17:54:11,10.00,1,0
174.6546,-41.8330,4.0000,2016-11-15T17:56:40,10.00,1,0
174.6504,-41.8169,4.5000,2016-11-15T18:03:36,10.00,1,0
174.6850,-41.8157,3.6000,2016-11-15T20:12:27,10.00,1,0
174.6492,-41.8316,3.9000,2016-11-15T20:48:19,10.00,1,0
175.2206,-42.0634,4.6000,2016-11-15T22:40:22,10.00,1,0
175.1610,-42.0438,3.8000,2016-11-15T22:45:47,10.00,1,0
173.7775,-42.0388,3.7000,2016-11-15T20:00:50,10.00,2,0
174.3690,-41.5884,3.7000,2016-11-15T02:56:18,10.00,2,0
174.0435,-41.7984,3.6000,2016-11-15T10:45:38,10.00,2,0
173.3147,-42.4143,4.0000,2016-11-15T04:01:51,10.00,2,0
173.3487,-42.4121,3.6000,2016-11-15T12:27:45,10.00,2,0
174.2609,-41.6765,4.5000,2016-11-15T13:17:17,10.00,2,0
174.3244,-41.6971,3.6000,2016-11-15T09:59:18,10.00,2,0
174.2672,-41.6493,4.3000,2016-11-15T07:19:32,10.00,2,0
173.8028,-42.3026,4.1000,2016-11-15T23:44:34,10.00,2,0
174.1095,-41.6999,3.8000,2016-11-15T08:08:35,10.00,2,0
174.3187,-41.7182,3.7000,2016-11-15T04:30:33,10.00,2,0
174.3348,-41.7405,3.8000,2016-11-15T18:03:34,10.00,2,0
174.2087,-41.7797,4.2000,2016-11-15T02:15:55,10.00,2,0
173.1789,-42.4756,3.7000,2016-11-15T14:01:09,10.00,2,0
174.2249,-41.7194,6.8000,2016-11-15T11:32:16,10.00,2,0
174.1229,-41.8933,3.6000,2016-11-15T10:36:49,10.00,2,0
174.3209,-41.7767,4.1000,2016-11-15T13:28:02,10.00,2,0
173.1695,-42.5474,3.8000,2016-11-15T09:00:04,10.00,2,0
173.3491,-42.4070,3.7000,2016-11-15T14:41:16,10.00,2,0
174.3176,-41.6737,3.8000,2016-11-15T23:53:16,10.00,2,0
174.2938,-41.7180,3.9000,2016-11-15T17:18:40,10.00,2,0
174.3001,-41.7786,3.8000,2016-11-15T11:32:55,10.00,2,0
174.1630,-41.7979,3.6000,2016-11-15T15:43:19,10.00,2,0
174.2481,-41.7121,3.7000,2016-11-15T11:34:09,10.00,2,0
169.1981,-43.3230,4.2000,2016-11-15T12:00:44,10.00,2,0
174.2733,-41.7068,3.6000,2016-11-15T11:39:56,10.00,2,0
174.2007,-41.9866,4.5000,2016-11-15T12:21:15,10.00,2,0
174.2390,-41.7288,4.0000,2016-11-15T13:38:14,10.00,2,0
174.1128,-41.8895,3.8000,2016-11-15T11:18:22,10.00,2,0
173.3146,-42.4379,4.1000,2016-11-15T16:32:00,10.00,2,0
174.3141,-41.7990,3.6000,2016-11-15T12:04:50,10.00,2,0
174.2290,-42.0179,4.3000,2016-11-15T17:18:37,10.00,2,0
174.1952,-41.9757,3.6000,2016-11-15T12:28:47,10.00,2,0
174.2014,-41.9820,4.5000,2016-11-15T17:37:21,10.00,2,0
174.1483,-41.8338,3.7000,2016-11-15T11:24:54,10.00,2,0
174.2559,-42.0297,4.1000,2016-11-15T17:20:13,10.00,2,0
174.1459,-41.9957,4.0000,2016-11-15T19:52:27,10.00,2,0
174.1866,-41.9408,3.6000,2016-11-15T17:41:18,10.00,2,0
174.2222,-41.9845,4.0000,2016-11-15T22:44:05,10.00,2,0
173.0153,-42.6595,3.8000,2016-11-15T18:08:04,10.00,3,0
173.0091,-42.7717,4.3000,2016-11-15T12:53:29,10.00,3,0
173.6598,-42.0834,3.8000,2016-11-15T14:28:25,10.00,3,0
173.7675,-42.0126,4.9000,2016-11-15T02:27:17,10.00,3,0
174.1262,-41.7861,3.7000,2016-11-15T23:57:28,10.00,3,0
173.6872,-42.3655,4.1000,2016-11-15T03:24:21,10.00,3,0
173.5678,-42.2585,4.6000,2016-11-15T00:00:11,10.00,3,0
174.3500,-41.6414,3.6000,2016-11-15T11:52:50,10.00,3,0
173.6378,-42.2871,3.7000,2016-11-15T18:10:14,10.00,3,0
173.6924,-42.2640,3.6000,2016-11-15T16:17:51,10.00,3,0
173.7900,-42.0457,3.7000,2016-11-15T01:20:59,10.00,3,0
174.3186,-41.7816,3.6000,2016-11-15T00:51:31,10.00,3,0
174.2578,-41.3415,3.6000,2016-11-15T10:55:21,10.00,3,0
173.1631,-42.4561,3.9000,2016-11-15T18:03:58,10.00,3,0
174.3023,-41.8368,3.6000,2016-11-15T00:46:22,10.00,3,0
174.2967,-41.7483,4.1000,2016-11-15T03:17:04,10.00,3,0
172.8511,-42.6257,4.3000,2016-11-15T05:41:05,10.00,3,0
173.0412,-42.7768,3.7000,2016-11-15T23:34:36,10.00,3,0
173.0315,-42.7749,3.6000,2016-11-15T12:57:42,10.00,3,0
173.8273,-42.0204,3.6000,2016-11-15T02:38:49,10.00,3,0
173.6096,-42.3167,4.3000,2016-11-15T00:35:13,10.00,3,0
174.2742,-41.8324,4.4000,2016-11-15T00:52:43,10.00,3,0
173.1649,-42.4512,3.9000,2016-11-15T18:06:51,10.00,3,0
174.3054,-41.8004,4.3000,2016-11-15T04:02:20,10.00,3,0
174.3160,-41.7393,3.6000,2016-11-15T03:17:48,10.00,3,0
172.8356,-42.6331,3.7000,2016-11-15T05:41:23,10.00,3,0
172.8585,-42.6160,4.1000,2016-11-15T08:18:33,10.00,3,0
173.6202,-42.3288,4.0000,2016-11-15T01:12:25,10.00,3,0
173.5829,-42.3043,4.0000,2016-11-15T01:51:10,10.00,3,0
174.2898,-41.8061,3.6000,2016-11-15T11:08:03,10.00,3,0
173.6229,-42.3181,4.5000,2016-11-15T08:58:38,10.00,3,0
173.7651,-42.0832,3.6000,2016-11-15T04:57:06,10.00,4,0
173.6002,-42.2105,3.7000,2016-11-15T00:30:50,10.00,4,0
173.6721,-42.2200,3.7000,2016-11-15T03:52:51,10.00,4,0
173.6306,-42.2715,3.8000,2016-11-15T02:35:22,10.00,4,0
174.1880,-41.7931,4.1000,2016-11-15T08:38:58,10.00,4,0
174.2664,-41.7284,4.4000,2016-11-15T10:20:44,10.00,4,0
174.1045,-41.7684,3.9000,2016-11-15T21:16:40,10.00,4,0
173.6396,-42.2315,4.6000,2016-11-15T12:35:45,10.00,4,0
173.2237,-42.5320,3.9000,2016-11-15T20:36:03,10.00,4,0
174.4316,-41.3164,4.0000,2016-11-15T04:48:06,10.00,4,0
173.8554,-42.2347,3.9000,2016-11-15T12:51:23,10.00,4,0
174.1813,-41.7935,4.0000,2016-11-15T12:32:38,10.00,4,0
174.2299,-41.7273,3.7000,2016-11-15T14:00:57,10.00,4,0
173.6198,-42.2591,4.7000,2016-11-15T12:41:51,10.00,4,0
173.5686,-42.2598,3.9000,2016-11-15T13:01:52,10.00,4,0
173.4222,-42.2809,3.9000,2016-11-15T13:04:08,10.00,4,0
173.5642,-42.2700,5.4000,2016-11-15T13:05:33,10.00,4,0
173.4424,-42.2557,4.1000,2016-11-15T14:14:23,10.00,4,0
173.5223,-42.2560,5.6000,2016-11-15T15:08:26,10.00,4,0
173.5590,-42.2197,3.6000,2016-11-15T14:30:31,10.00,4,0
173.5704,-42.3124,3.6000,2016-11-15T14:09:48,10.00,4,0
173.5590,-42.2384,3.8000,2016-11-15T13:12:23,10.00,4,0
173.5875,-42.3150,4.0000,2016-11-15T19:30:34,10.00,4,0
173.5801,-42.2694,3.6000,2016-11-15T18:02:33,10.00,4,0
173.4925,-42.2323,4.0000,2016-11-15T15:22:17,10.00,4,0
173.5994,-42.3390,3.8000,2016-11-15T15:10:09,10.00,4,0
173.3685,-42.2481,4.1000,2016-11-15T15:50:24,10.00,4,0
173.5447,-42.2647,4.2000,2016-11-15T17:12:55,10.00,4,0
173.5106,-42.2446,4.0000,2016-11-15T15:29:44,10.00,4,0
173.4040,-42.2838,3.7000,2016-11-15T19:39:10,10.00,4,0
173.0594,-42.6827,4.1000,2016-11-15T06:44:58,10.00,5,0
173.0393,-42.5696,4.9000,2016-11-15T04:53:48,10.00,5,0
173.4143,-42.1698,3.9000,2016-11-15T03:33:29,10.00,5,0
174.2061,-41.7527,4.3000,2016-11-15T00:31:57,10.00,5,0
174.3089,-41.7241,4.4000,2016-11-15T18:03:08,10.00,5,0
174.3112,-41.6241,4.8000,2016-11-15T02:50:13,10.00,5,0
173.7900,-42.2197,3.9000,2016-11-15T11:59:10,10.00,5,0
174.2939,-41.7586,4.3000,2016-11-15T05:10:52,10.00,5,0
172.9947,-42.6783,3.6000,2016-11-15T07:49:25,10.00,5,0
173.6735,-42.2126,3.6000,2016-11-15T22:01:51,10.00,5,0
174.3100,-41.7253,4.8000,2016-11-15T20:47:38,10.00,5,0
173.1007,-42.5306,5.3000,2016-11-15T08:40:38,10.00,5,0
173.0374,-42.5738,3.6000,2016-11-15T05:00:35,10.00,5,0
173.0410,-42.5876,3.6000,2016-11-15T05:51:52,10.00,5,0
174.1634,-41.7715,3.6000,2016-11-15T00:35:47,10.00,5,0
174.3270,-41.6213,4.6000,2016-11-15T03:05:29,10.00,5,0
173.0388,-42.5565,4.0000,2016-11-15T08:43:31,10.00,5,0
173.0808,-42.5403,4.2000,2016-11-15T09:13:04,10.00,5,0
173.0319,-42.7268,3.9000,2016-11-15T13:26:42,10.00,6,0
173.0790,-42.6840,3.7000,2016-11-15T18:42:55,10.00,6,0
173.5874,-41.9959,3.6000,2016-11-15T08:39:11,10.00,6,0
173.1358,-42.5197,3.6000,2016-11-15T00:45:35,10.00,6,0
174.1983,-42.2217,3.6000,2016-11-15T20:23:35,10.00,6,0
173.5578,-42.1469,3.9000,2016-11-15T03:30:55,10.00,6,0
174.4683,-41.7899,4.0000,2016-11-15T05:35:07,10.00,6,0
174.2643,-41.7184,3.8000,2016-11-15T05:15:27,10.00,6,0
172.7118,-42.6563,4.7000,2016-11-15T12:07:54,10.00,6,0
173.3692,-42.4045,4.2000,2016-11-15T18:18:28,10.00,6,0
174.2193,-41.8030,3.8000,2016-11-15T02:21:28,10.00,6,0
173.5552,-42.2436,3.8000,2016-11-15T21:06:33,10.00,6,0
173.6082,-42.3075,3.9000,2016-11-15T10:06:19,10.00,6,0
173.2298,-42.5332,3.6000,2016-11-15T12:10:20,10.00,6,0
174.2414,-41.6971,4.3000,2016-11-15T19:10:01,10.00,6,0
174.3077,-41.7202,3.6000,2016-11-15T02:06:05,10.00,6,0
173.0156,-42.4751,3.6000,2016-11-15T00:49:43,10.00,6,0
172.7120,-42.6235,3.9000,2016-11-15T17:43:13,10.00,6,0
173.2515,-42.5345,3.6000,2016-11-15T12:19:04,10.00,6,0
174.3172,-41.7062,4.3000,2016-11-15T03:02:29,10.00,6,0
172.7481,-42.6234,4.4000,2016-11-15T18:28:06,10.00,6,0
172.7220,-42.6194,4.2000,2016-11-15T17:54:34,10.00,6,0
172.7325,-42.6153,4.3000,2016-11-15T21:40:49,10.00,6,0
172.7758,-42.5876,3.7000,2016-11-15T23:17:44,10.00,6,0
166.8577,-45.7372,4.5000,2016-11-15T13:20:40,10.00,7,0
166.9169,-45.7770,3.6000,2016-11-15T15:34:24,10.00,7,0
173.1588,-42.6634,3.8000,2016-11-15T16:13:44,10.00,7,0
173.3138,-42.8632,3.8000,2016-11-15T16:22:16,10.00,7,0
172.9629,-42.6958,4.2000,2016-11-15T09:55:07,10.00,7,0
173.0162,-42.4054,4.1000,2016-11-15T12:52:13,10.00,7,0
173.6977,-42.0536,3.9000,2016-11-15T01:22:42,10.00,7,0
173.6978,-42.2284,4.6000,2016-11-15T02:23:41,10.00,7,0
174.1751,-42.2420,4.7000,2016-11-15T14:23:07,10.00,7,0
174.2854,-41.7424,4.3000,2016-11-15T14:06:38,10.00,7,0
173.8129,-41.5662,3.9000,2016-11-15T15:39:58,10.00,7,0
173.5972,-42.0916,3.7000,2016-11-15T08:19:50,10.00,7,0
174.2684,-41.6810,5.2000,2016-11-15T21:01:01,10.00,7,0
174.2120,-41.8001,4.3000,2016-11-15T06:49:58,10.00,7,0
173.7592,-42.3267,3.6000,2016-11-15T05:33:40,10.00,7,0
173.5612,-42.3758,3.7000,2016-11-15T00:45:18,10.00,7,0
173.4390,-42.4943,3.6000,2016-11-15T18:21:54,10.00,7,0
173.9694,-41.7162,3.6000,2016-11-15T12:49:22,10.00,7,0
173.6893,-42.3144,3.8000,2016-11-15T02:26:52,10.00,7,0
174.2756,-41.6588,4.6000,2016-11-15T23:19:46,10.00,7,0
174.6028,-40.5349,3.6000,2016-11-15T06:52:58,10.00,7,0
173.5569,-42.4078,4.2000,2016-11-15T00:47:57,10.00,7,0
173.9594,-41.6735,3.6000,2016-11-15T13:18:20,10.00,7,0
173.9975,-41.6993,4.1000,2016-11-15T14:08:05,10.00,7,0
174.2824,-41.6587,4.2000,2016-11-15T23:26:14,10.00,7,0
173.5707,-42.3815,5.1000,2016-11-15T03:23:00,10.00,7,0
174.3245,-41.6419,3.6000,2016-11-15T23:26:25,10.00,7,0
173.4293,-43.1126,3.7000,2016-11-15T10:02:08,10.00,8,0
173.5549,-42.4250,4.8000,2016-11-15T14:50:13,10.00,8,0
173.0426,-42.6815,3.6000,2016-11-15T14:41:02,10.00,8,0
173.6721,-41.8973,3.9000,2016-11-15T04:46:13,10.00,8,0
173.1329,-42.5338,4.0000,2016-11-15T05:43:46,10.00,8,0
173.5761,-42.2766,4.0000,2016-11-15T19:50:38,10.00,8,0
173.7923,-42.2522,3.9000,2016-11-15T00:35:19,10.00,8,0
173.5495,-42.1509,4.7000,2016-11-15T09:56:36,10.00,8,0
174.2636,-41.9535,3.9000,2016-11-15T12:43:36,10.00,8,0
174.2584,-41.7098,3.9000,2016-11-15T23:03:01,10.00,8,0
172.7717,-42.6425,3.6000,2016-11-15T03:51:51,10.00,8,0
173.7834,-41.9399,4.2000,2016-11-15T13:13:48,10.00,8,0
174.2032,-41.6686,3.9000,2016-11-15T19:48:38,10.00,8,0
173.9569,-42.3485,3.9000,2016-11-15T02:32:19,10.00,8,0
172.8714,-42.5279,3.6000,2016-11-15T17:10:22,10.00,8,0
172.8211,-42.7889,4.2000,2016-11-15T23:52:01,10.00,8,0
173.7571,-42.0552,4.0000,2016-11-15T04:12:42,10.00,8,0
173.8437,-42.0693,4.1000,2016-11-15T19:40:05,10.00,8,0
173.4273,-43.1109,3.6000,2016-11-15T19:33:48,10.00,8,0
173.5231,-42.4269,4.8000,2016-11-15T15:17:33,10.00,8,0
173.0446,-42.6883,3.8000,2016-11-15T15:25:23,10.00,8,0
173.6493,-41.8815,4.2000,2016-11-15T04:48:18,10.00,8,0
173.5515,-42.2476,3.7000,2016-11-15T20:43:49,10.00,8,0
174.2385,-41.7137,3.8000,2016-11-15T23:20:33,10.00,8,0
174.1959,-41.7125,4.4000,2016-11-15T19:55:37,10.00,8,0
173.7269,-42.0862,4.0000,2016-11-15T13:31:17,10.00,8,0
173.5290,-42.4600,3.9000,2016-11-15T17:52:50,10.00,8,0
174.1558,-41.7091,4.1000,2016-11-15T21:15:57,10.00,8,0
173.5398,-42.4900,3.7000,2016-11-15T20:26:11,10.00,8,0
173.0073,-42.6711,3.7000,2016-11-15T09:13:02,10.00,9,0
172.9973,-42.7126,3.8000,2016-11-15T16:02:26,10.00,9,0
172.9213,-42.7680,4.4000,2016-11-15T04:36:44,10.00,9,0
173.0778,-42.6240,4.8000,2016-11-15T23:50:39,10.00,9,0
172.8238,-43.1195,3.6000,2016-11-15T01:10:41,10.00,9,0
173.1211,-42.5452,3.7000,2016-11-15T06:19:18,10.00,9,0
174.2634,-41.7800,4.6000,2016-11-15T20:45:06,10.00,9,0
174.2622,-41.7123,3.8000,2016-11-15T08:09:55,10.00,9,0
174.2231,-41.6649,3.9000,2016-11-15T04:50:57,10.00,9,0
174.1585,-41.4463,4.0000,2016-11-15T02:17:31,10.00,9,0
174.1646,-41.7407,6.2000,2016-11-15T04:05:55,10.00,9,0
174.3128,-41.7253,3.7000,2016-11-15T19:30:34,10.00,9,0
174.6937,-41.2986,4.3000,2016-11-15T06:37:34,10.00,9,0
173.1587,-42.5000,4.0000,2016-11-15T03:48:14,10.00,9,0
173.6486,-41.9310,3.7000,2016-11-15T00:33:07,10.00,9,0
174.3278,-41.7239,3.6000,2016-11-15T09:29:20,10.00,9,0
173.2597,-42.5421,3.8000,2016-11-15T00:10:16,10.00,9,0
173.7154,-41.9948,4.2000,2016-11-15T19:14:45,10.00,9,0
173.8582,-42.2660,3.9000,2016-11-15T16:41:55,10.00,9,0
174.2494,-41.7431,3.9000,2016-11-15T18:21:54,10.00,9,0
173.1406,-42.5510,3.7000,2016-11-15T08:22:30,10.00,9,0
174.2259,-41.7783,3.6000,2016-11-15T04:39:40,10.00,9,0
174.1587,-41.7945,3.8000,2016-11-15T04:08:10,10.00,9,0
174.2415,-41.6999,4.2000,2016-11-15T07:13:09,10.00,9,0
173.9549,-41.8710,4.7000,2016-11-15T05:54:09,10.00,9,0
174.3579,-41.6967,4.8000,2016-11-15T19:44:32,10.00,9,0
174.6952,-41.2866,3.9000,2016-11-15T06:40:22,10.00,9,0
174.7468,-41.3045,4.2000,2016-11-15T07:55:51,10.00,9,0
174.3440,-41.7259,3.6000,2016-11-15T09:31:38,10.00,9,0
174.5131,-41.6758,4.1000,2016-11-15T20:17:24,10.00,9,0
174.7394,-41.3249,4.1000,2016-11-15T08:19:42,10.00,9,0
174.7233,-41.2900,3.7000,2016-11-15T08:02:56,10.00,9,0
174.3397,-41.7365,3.9000,2016-11-15T09:34:17,10.00,9,0
174.7235,-41.3180,3.6000,2016-11-15T15:10:19,10.00,9,0
172.9596,-42.5754,4.6000,2016-11-15T22:09:40,10.00,10,0
173.8461,-42.0810,3.9000,2016-11-15T17:37:50,10.00,10,0
173.6445,-42.1563,3.6000,2016-11-15T03:17:16,10.00,10,0
174.3090,-41.7067,3.7000,2016-11-15T08:18:28,10.00,10,0
174.1489,-41.7675,3.9000,2016-11-15T02:23:36,10.00,10,0
174.2601,-41.7249,4.0000,2016-11-15T08:52:13,10.00,10,0
173.6345,-42.2577,3.6000,2016-11-15T04:42:57,10.00,10,0
174.1181,-41.9144,3.8000,2016-11-15T21:10:44,10.00,10,0
174.2723,-41.7230,4.2000,2016-11-15T03:11:52,10.00,10,0
174.2999,-41.7144,3.7000,2016-11-15T08:57:32,10.00,10,0
174.3764,-41.6782,3.6000,2016-11-15T20:15:37,10.00,10,0
172.8409,-42.6586,3.8000,2016-11-15T22:55:57,10.00,10,0
172.9241,-42.5772,3.6000,2016-11-15T23:12:30,10.00,10,0
173.8457,-42.0318,4.3000,2016-11-15T20:53:40,10.00,10,0
173.8514,-42.0644,3.8000,2016-11-15T17:40:33,10.00,10,0
174.2524,-41.7040,3.9000,2016-11-15T08:54:46,10.00,10,0
173.6412,-42.2730,3.6000,2016-11-15T17:26:35,10.00,10,0
174.3066,-41.7266,3.7000,2016-11-15T14:40:50,10.00,10,0
173.8347,-41.9796,4.5000,2016-11-15T20:53:55,10.00,10,0
173.8549,-42.0222,3.7000,2016-11-15T23:14:20,10.00,10,0
174.2306,-41.7029,3.7000,2016-11-15T11:14:46,10.00,10,0
173.6393,-42.2781,4.0000,2016-11-15T17:39:40,10.00,10,0
173.8436,-41.9969,4.9000,2016-11-15T21:28:24,10.00,10,0
173.2238,-42.8275,4.1000,2016-11-15T03:01:01,10.00,11,0
173.2062,-42.5340,4.1000,2016-11-15T17:56:31,10.00,11,0
173.1919,-42.4051,3.6000,2016-11-15T10:40:31,10.00,11,0
173.7262,-42.3007,4.5000,2016-11-15T01:46:36,10.00,11,0
174.2012,-41.7209,4.0000,2016-11-15T11:32:49,10.00,11,0
173.9637,-41.5727,4.1000,2016-11-15T16:45:02,10.00,11,0
174.1276,-41.9025,4.0000,2016-11-15T17:26:10,10.00,11,0
173.1699,-42.4386,4.1000,2016-11-15T18:37:21,10.00,11,0
174.2423,-41.9259,3.6000,2016-11-15T19:46:02,10.00,11,0
172.7694,-42.6111,3.6000,2016-11-15T10:54:45,10.00,11,0
173.6205,-42.3503,4.5000,2016-11-15T10:24:43,10.00,11,0
173.8694,-42.2676,3.8000,2016-11-15T18:47:08,10.00,11,0
174.2948,-41.9323,3.6000,2016-11-15T19:47:24,10.00,11,0
172.9321,-42.8862,4.1000,2016-11-15T11:09:37,10.00,12,0
173.1017,-42.6883,3.8000,2016-11-15T06:55:52,10.00,12,0
173.6077,-42.4197,4.7000,2016-11-15T19:15:15,10.00,12,0
173.4961,-42.7078,3.7000,2016-11-15T01:41:44,10.00,12,0
173.1137,-42.5058,3.6000,2016-11-15T11:07:50,10.00,12,0
173.8706,-42.0569,3.6000,2016-11-15T18:00:12,10.00,12,0
173.7173,-42.0375,3.7000,2016-11-15T21:37:09,10.00,12,0
173.8463,-41.9091,3.8000,2016-11-15T01:28:15,10.00,12,0
174.0069,-41.8274,3.8000,2016-11-15T06:42:35,10.00,12,0
172.8437,-42.6342,3.6000,2016-11-15T16:25:52,10.00,12,0
174.2634,-41.7499,4.5000,2016-11-15T11:06:33,10.00,12,0
173.8128,-42.3546,3.7000,2016-11-15T16:29:46,10.00,12,0
174.2518,-41.8044,3.9000,2016-11-15T20:16:38,10.00,12,0
174.1810,-41.7282,3.8000,2016-11-15T01:21:44,10.00,12,0
174.1526,-41.7475,3.9000,2016-11-15T01:19:32,10.00,12,0
173.1946,-42.5450,3.6000,2016-11-15T08:18:59,10.00,12,0
173.2954,-42.4784,3.9000,2016-11-15T01:25:55,10.00,12,0
173.9376,-42.2956,3.7000,2016-11-15T14:14:22,10.00,12,0
174.3669,-41.6672,4.6000,2016-11-15T09:26:54,10.00,12,0
174.2971,-41.7096,3.9000,2016-11-15T14:12:27,10.00,12,0
174.2432,-41.8119,4.5000,2016-11-15T00:32:50,10.00,12,0
174.0001,-42.1760,3.8000,2016-11-15T09:42:24,10.00,12,0
174.0223,-42.2529,5.2000,2016-11-15T05:25:21,10.00,12,0
174.4140,-41.8771,3.6000,2016-11-15T02:28:22,10.00,12,0
173.6686,-42.0620,3.9000,2016-11-15T02:56:21,10.00,12,0
174.1315,-41.8553,4.5000,2016-11-15T12:40:07,10.00,12,0
