lon,lat,magnitude,time_string,depth,catalog_id,event_id
173.1431,-42.6546,3.8000,2016-11-19T09:30:35,10.00,7,0
173.7482,-42.3678,4.7000,2016-11-19T12:49:54,10.00,7,0
174.3855,-41.7512,3.8000,2016-11-19T13:53:32,10.00,7,0
172.8776,-42.6208,3.6000,2016-11-19T04:43:18,10.00,7,0
174.4373,-41.6267,4.0000,2016-11-19T17:23:47,10.00,7,0
173.7263,-42.3516,3.8000,2016-11-19T13:07:52,10.00,7,0
173.7389,-42.4950,4.6000,2016-11-19T16:28:16,10.00,7,0
173.1010,-42.3312,4.1000,2016-11-19T04:54:57,10.00,8,0
173.2672,-42.4319,4.0000,2016-11-19T14:47:44,10.00,8,0
174.2680,-41.7261,3.7000,2016-11-19T21:29:52,10.00,8,0
172.9544,-42.7334,3.8000,2016-11-19T15:57:13,10.00,8,0
173.0882,-42.2741,3.6000,2016-11-19T12:06:21,10.00,8,0
173.1140,-42.3177,4.1000,2016-11-19T08:28:42,10.00,8,0
174.2379,-41.7139,3.9000,2016-11-19T06:15:44,10.00,9,0
174.2867,-41.8269,3.7000,2016-11-19T05:25:05,10.00,9,0
174.2784,-41.7440,4.1000,2016-11-19T18:55:32,10.00,9,0
174.2355,-41.7274,3.7000,2016-11-19T06:52:21,10.00,9,0
175.6110,-39.5903,3.7000,2016-11-19T13:38:39,10.00,10,0
175.6264,-39.5871,4.2000,2016-11-19T13:40:30,10.00,10,0
174.1223,-41.8660,4.7000,2016-11-19T18:00:53,10.00,10,0
173.5889,-42.2847,4.0000,2016-11-19T05:09:16,10.00,10,0
172.9162,-42.7795,3.6000,2016-11-19T22:18:36,10.00,11,0
174.2149,-41.8129,3.6000,2016-11-19T22:16:15,10.00,11,0
174.2728,-41.7701,4.1000,2016-11-19T08:22:51,10.00,11,0
173.8327,-42.1877,4.0000,2016-11-19T08:38:55,10.00,11,0
173.7207,-41.7739,4.4000,2016-11-19T04:31:03,10.00,11,0
174.1301,-41.8179,3.8000,2016-11-19T21:49:03,10.00,11,0
173.5257,-42.2574,4.7000,2016-11-19T16:36:02,10.00,11,0
174.1233,-41.7994,4.1000,2016-11-19T23:19:54,10.00,11,0
174.1288,-41.8034,3.6000,2016-11-19T22:05:33,10.00,11,0
173.0781,-42.6235,4.1000,2016-11-19T01:55:13,10.00,12,0
174.1896,-41.7533,3.6000,2016-11-19T08:27:51,10.00,12,0
173.0587,-42.6276,3.6000,2016-11-19T19:22:34,10.00,12,0
173.0191,-42.7276,4.4000,2016-11-19T22:31:16,10.00,12,0
173.1213,-42.6479,3.7000,2016-11-19T02:28:51,10.00,12,0
172.6770,-42.6767,3.8000,2016-11-19T20:43:16,10.00,13,0
173.6942,-42.3054,3.9000,2016-11-19T14:07:39,10.00,13,0
173.5505,-42.2240,3.7000,2016-11-19T04:35:35,10.00,13,0
174.1635,-41.8285,3.8000,2016-11-19T22:49:19,10.00,13,0
174.0182,-41.9431,3.8000,2016-11-19T06:30:32,10.00,13,0
174.1546,-42.0145,4.0000,2016-11-19T14:11:55,10.00,13,0
174.1800,-41.8391,3.8000,2016-11-19T23:01:45,10.00,13,0
176.8237,-40.9225,3.7000,2016-11-19T00:38:15,10.00,14,0
174.2544,-41.6790,4.1000,2016-11-19T14:43:18,10.00,14,0
173.8796,-41.9055,3.9000,2016-11-19T10:45:26,10.00,14,0
174.1268,-41.7736,3.7000,2016-11-19T07:45:23,10.00,14,0
173.6921,-42.1741,4.4000,2016-11-19T03:35:21,10.00,14,0
174.0475,-42.3535,3.6000,2016-11-19T10:02:01,10.00,14,0
173.6516,-42.2222,3.7000,2016-11-19T00:43:50,10.00,14,0
174.2926,-41.7171,3.7000,2016-11-19T05:12:39,10.00,14,0
174.2798,-41.6899,3.8000,2016-11-19T14:43:51,10.00,14,0
173.8447,-41.8752,3.9000,2016-11-19T12:46:54,10.00,14,0
173.8618,-41.9149,3.8000,2016-11-19T15:24:21,10.00,14,0
174.0594,-42.3456,3.6000,2016-11-19T12:43:29,10.00,14,0
173.6538,-42.2228,3.6000,2016-11-19T01:25:33,10.00,14,0
173.6596,-42.2055,3.6000,2016-11-19T01:33:28,10.00,14,0
173.0842,-42.7638,4.1000,2016-11-19T20:03:07,10.00,15,0
173.2376,-42.7611,4.4000,2016-11-19T09:01:52,10.00,15,0
174.2298,-41.7769,3.7000,2016-11-19T20:44:11,10.00,15,0
173.9263,-41.8319,4.4000,2016-11-19T17:51:40,10.00,15,0
174.1246,-41.9923,3.8000,2016-11-19T07:34:20,10.00,15,0
174.2147,-41.7424,3.6000,2016-11-19T14:33:18,10.00,15,0
173.6743,-42.3117,4.7000,2016-11-19T06:01:10,10.00,15,0
173.8382,-42.0669,4.3000,2016-11-19T12:10:42,10.00,15,0
174.3115,-41.6557,4.3000,2016-11-19T19:32:22,10.00,15,0
173.9127,-41.8330,3.8000,2016-11-19T17:54:36,10.00,15,0
173.7857,-42.2599,3.7000,2016-11-19T19:51:56,10.00,15,0
173.7811,-42.1345,3.6000,2016-11-19T13:25:54,10.00,15,0
173.7721,-42.1183,4.4000,2016-11-19T14:04:02,10.00,15,0
172.6519,-42.6179,4.1000,2016-11-19T13:07:40,10.00,16,0
173.1810,-42.5396,4.1000,2016-11-19T14:40:37,10.00,16,0
174.3230,-41.7211,3.6000,2016-11-19T16:10:35,10.00,16,0
173.6618,-42.2257,3.8000,2016-11-19T03:20:10,10.00,16,0
174.2871,-41.7407,3.8000,2016-11-19T08:33:30,10.00,16,0
173.9134,-42.3529,4.4000,2016-11-19T16:21:22,10.00,16,0
174.2653,-41.7548,3.7000,2016-11-19T17:27:53,10.00,16,0
173.8665,-42.1834,4.1000,2016-11-19T06:25:50,10.00,16,0
172.8203,-42.6899,3.6000,2016-11-19T14:07:48,10.00,16,0
172.6325,-42.6851,3.8000,2016-11-19T13:42:11,10.00,16,0
174.2839,-41.7467,3.7000,2016-11-19T08:34:39,10.00,16,0
173.8786,-42.3633,3.8000,2016-11-19T18:06:30,10.00,16,0
172.5281,-42.4451,3.6000,2016-11-19T13:44:38,10.00,16,0
173.0255,-42.6531,4.1000,2016-11-19T02:11:05,10.00,17,0
173.1084,-42.6265,3.9000,2016-11-19T12:27:51,10.00,17,0
174.1122,-42.3737,3.8000,2016-11-19T18:22:11,10.00,17,0
174.3115,-41.7472,3.8000,2016-11-19T21:30:41,10.00,17,0
173.1741,-42.4411,3.7000,2016-11-19T02:49:03,10.00,17,0
174.1918,-41.7445,3.7000,2016-11-19T17:07:56,10.00,17,0
174.2293,-41.6959,4.7000,2016-11-19T12:07:47,10.00,17,0
173.1046,-42.5956,3.6000,2016-11-19T14:08:42,10.00,17,0
174.1889,-41.7396,4.0000,2016-11-19T17:12:12,10.00,17,0
174.2279,-41.6938,4.1000,2016-11-19T13:44:51,10.00,17,0
174.1857,-41.6876,4.0000,2016-11-19T12:17:12,10.00,17,0
173.0984,-42.6009,4.4000,2016-11-19T14:09:26,10.00,17,0
174.1832,-41.6976,3.8000,2016-11-19T12:35:53,10.00,17,0
173.1499,-42.6521,5.0000,2016-11-19T14:12:10,10.00,17,0
173.1716,-42.6427,4.0000,2016-11-19T14:18:43,10.00,17,0
172.8173,-42.5672,3.6000,2016-11-19T12:55:08,10.00,18,0
174.9458,-41.4709,3.9000,2016-11-19T06:50:02,10.00,18,0
174.2989,-41.7381,4.1000,2016-11-19T00:17:57,10.00,18,0
174.2581,-41.7319,4.2000,2016-11-19T21:06:07,10.00,18,0
172.8601,-42.5258,3.8000,2016-11-19T13:10:50,10.00,18,0
174.9285,-41.4776,4.2000,2016-11-19T13:52:46,10.00,18,0
174.1946,-41.7820,3.8000,2016-11-19T01:07:48,10.00,18,0
172.8356,-42.5319,4.3000,2016-11-19T15:07:23,10.00,18,0
174.8743,-41.4740,4.1000,2016-11-19T15:27:10,10.00,18,0
174.8859,-41.4809,4.1000,2016-11-19T15:30:23,10.00,18,0
174.8909,-41.4775,3.7000,2016-11-19T20:13:03,10.00,18,0
174.7153,-41.4026,3.7000,2016-11-19T16:40:15,10.00,18,0
174.8954,-41.4952,3.9000,2016-11-19T20:21:25,10.00,18,0
174.9178,-41.4886,5.3000,2016-11-19T20:41:54,10.00,18,0
174.8493,-41.5738,4.6000,2016-11-19T20:59:42,10.00,18,0
174.8373,-41.5669,3.6000,2016-11-19T21:00:13,10.00,18,0
172.9662,-42.6252,3.6000,2016-11-19T15:48:13,10.00,19,0
173.4334,-42.1703,3.9000,2016-11-19T10:00:08,10.00,19,0
174.1134,-41.8537,4.8000,2016-11-19T01:52:36,10.00,19,0
174.2814,-41.6864,4.4000,2016-11-19T19:31:23,10.00,19,0
173.8364,-42.0917,3.7000,2016-11-19T05:08:01,10.00,19,0
174.0252,-41.9539,4.1000,2016-11-19T02:46:47,10.00,19,0
174.2985,-41.7242,4.6000,2016-11-19T19:33:31,10.00,19,0
173.9028,-42.0475,3.9000,2016-11-19T02:47:32,10.00,19,0
173.8767,-42.1114,5.2000,2016-11-19T11:42:44,10.00,19,0
173.9201,-42.1045,3.8000,2016-11-19T23:57:49,10.00,19,0
173.8723,-42.0590,3.6000,2016-11-19T14:47:46,10.00,19,0
173.8612,-42.1263,3.7000,2016-11-19T12:05:32,10.00,19,0
173.9070,-41.9498,3.7000,2016-11-19T10:47:19,10.00,20,0
173.7911,-41.6888,4.6000,2016-11-19T10:57:13,10.00,20,0
173.6278,-42.1708,4.6000,2016-11-19T11:45:01,10.00,20,0
174.1502,-41.7819,3.6000,2016-11-19T22:38:29,10.00,20,0
173.8994,-41.8281,4.4000,2016-11-19T15:14:25,10.00,20,0
174.2391,-41.7271,3.6000,2016-11-19T22:31:05,10.00,20,0
173.4862,-42.5550,4.4000,2016-11-19T00:58:02,10.00,20,0
173.1976,-42.5766,4.3000,2016-11-19T14:30:49,10.00,20,0
173.7763,-41.7539,3.8000,2016-11-19T12:16:04,10.00,20,0
173.7855,-41.6891,3.9000,2016-11-19T13:31:31,10.00,20,0
173.5849,-42.1788,3.9000,2016-11-19T13:51:17,10.00,20,0
173.6658,-42.1735,4.5000,2016-11-19T14:02:38,10.00,20,0
173.6104,-42.1415,4.4000,2016-11-19T18:06:07,10.00,20,0
173.3637,-42.5652,4.9000,2016-11-19T02:11:44,10.00,20,0
173.4338,-42.5745,3.8000,2016-11-19T00:58:09,10.00,20,0
173.7712,-41.7010,4.5000,2016-11-19T13:34:35,10.00,20,0
173.5230,-42.1960,4.0000,2016-11-19T13:57:50,10.00,20,0
173.6550,-42.1852,4.2000,2016-11-19T14:05:21,10.00,20,0
173.5096,-42.5675,6.0000,2016-11-19T02:17:03,10.00,20,0
173.5137,-42.4832,5.7000,2016-11-19T01:04:38,10.00,20,0
173.4207,-42.5890,4.2000,2016-11-19T01:24:46,10.00,20,0
173.7838,-41.7793,3.7000,2016-11-19T13:39:15,10.00,20,0
173.6532,-42.1684,4.1000,2016-11-19T14:55:28,10.00,20,0
173.5468,-42.6921,4.4000,2016-11-19T05:55:19,10.00,20,0
173.4409,-42.5170,3.7000,2016-11-19T02:20:55,10.00,20,0
173.5179,-42.5547,4.0000,2016-11-19T02:34:04,10.00,20,0
173.5153,-42.4754,3.6000,2016-11-19T06:43:24,10.00,20,0
173.4964,-42.5261,4.5000,2016-11-19T19:48:53,10.00,20,0
173.5137,-42.5891,3.6000,2016-11-19T02:26:20,10.00,20,0
173.5111,-42.4866,4.1000,2016-11-19T01:44:59,10.00,20,0
173.5831,-42.4629,4.4000,2016-11-19T01:06:54,10.00,20,0
173.6568,-42.6403,4.0000,2016-11-19T09:00:11,10.00,20,0
173.3267,-42.4904,4.6000,2016-11-19T12:37:32,10.00,20,0
173.5027,-42.5966,3.6000,2016-11-19T03:08:10,10.00,20,0
173.4986,-42.5418,3.7000,2016-11-19T02:45:15,10.00,20,0
173.5139,-42.4768,4.1000,2016-11-19T01:46:32,10.00,20,0
172.9129,-42.7119,3.8000,2016-11-19T16:06:48,10.00,21,0
172.7952,-42.6818,3.7000,2016-11-19T05:06:08,10.00,21,0
174.3147,-41.7454,4.2000,2016-11-19T00:31:44,10.00,21,0
173.3244,-42.5554,4.0000,2016-11-19T16:17:05,10.00,21,0
172.9474,-42.7185,3.7000,2016-11-19T16:08:53,10.00,21,0
173.3158,-42.5687,3.8000,2016-11-19T16:26:24,10.00,21,0
174.2814,-41.7984,3.6000,2016-11-19T02:49:39,10.00,22,0
173.6370,-42.3767,5.2000,2016-11-19T20:41:00,10.00,22,0
174.1018,-41.7391,4.5000,2016-11-19T20:33:41,10.00,22,0
174.3133,-41.7435,3.6000,2016-11-19T09:40:27,10.00,22,0
174.2189,-41.9134,3.6000,2016-11-19T21:51:22,10.00,22,0
174.2890,-41.7623,3.6000,2016-11-19T19:22:38,10.00,22,0
173.6796,-42.2970,3.7000,2016-11-19T21:00:22,10.00,22,0
173.6295,-42.4060,4.2000,2016-11-19T20:48:24,10.00,22,0
174.1341,-41.7476,3.8000,2016-11-19T20:43:44,10.00,22,0
173.0001,-42.6043,3.9000,2016-11-19T00:10:12,10.00,23,0
172.9928,-42.5869,4.0000,2016-11-19T00:30:49,10.00,23,0
173.7107,-42.2207,3.8000,2016-11-19T00:23:24,10.00,23,0
174.2639,-41.7210,3.7000,2016-11-19T10:05:30,10.00,23,0
172.7552,-42.7769,3.7000,2016-11-19T22:44:05,10.00,23,0
174.3097,-41.8070,3.8000,2016-11-19T01:33:00,10.00,23,0
173.2340,-42.7243,4.3000,2016-11-19T09:04:21,10.00,24,0
173.6972,-42.2570,3.7000,2016-11-19T13:14:42,10.00,24,0
173.6492,-42.3043,3.8000,2016-11-19T23:13:52,10.00,24,0
173.3134,-42.4633,3.7000,2016-11-19T12:09:07,10.00,24,0
174.2755,-41.6860,3.6000,2016-11-19T20:26:27,10.00,24,0
173.2601,-42.7280,4.1000,2016-11-19T09:16:57,10.00,24,0
173.6872,-42.2515,3.6000,2016-11-19T13:29:04,10.00,24,0
173.6865,-42.3639,3.6000,2016-11-19T23:14:49,10.00,24,0
174.2526,-41.6822,3.9000,2016-11-19T20:27:58,10.00,24,0
173.7049,-42.2530,3.6000,2016-11-19T18:20:55,10.00,24,0
173.6859,-42.4174,3.6000,2016-11-19T23:48:29,10.00,24,0
173.3337,-42.5311,4.2000,2016-11-19T05:18:46,10.00,25,0
173.2158,-41.8849,3.8000,2016-11-19T11:37:17,10.00,25,0
174.1181,-41.9463,3.6000,2016-11-19T16:50:18,10.00,25,0
174.4286,-41.7533,4.1000,2016-11-19T09:57:43,10.00,25,0
174.2471,-41.6810,4.1000,2016-11-19T21:28:33,10.00,25,0
173.7491,-42.2289,4.4000,2016-11-19T10:34:47,10.00,25,0
172.9370,-42.6683,3.6000,2016-11-19T18:01:51,10.00,25,0
174.2097,-41.7700,3.7000,2016-11-19T11:15:54,10.00,25,0
173.3160,-42.5013,3.6000,2016-11-19T05:56:34,10.00,25,0
174.1518,-41.9825,3.8000,2016-11-19T17:07:09,10.00,25,0
173.7647,-42.2444,3.8000,2016-11-19T18:14:39,10.00,25,0
172.9678,-42.6524,3.6000,2016-11-19T20:17:17,10.00,25,0
172.8809,-42.6664,3.8000,2016-11-19T18:04:20,10.00,25,0
173.7989,-42.2115,3.6000,2016-11-19T19:12:14,10.00,25,0
173.2217,-42.7431,3.6000,2016-11-19T05:44:17,10.00,26,0
173.7785,-42.2259,3.6000,2016-11-19T10:41:38,10.00,26,0
174.2200,-41.8045,4.3000,2016-11-19T14:42:34,10.00,26,0
174.0038,-42.3980,4.5000,2016-11-19T09:44:40,10.00,26,0
173.8404,-42.3216,4.0000,2016-11-19T01:23:37,10.00,26,0
174.0864,-41.8653,4.1000,2016-11-19T18:05:08,10.00,26,0
173.9879,-42.3867,3.7000,2016-11-19T12:23:40,10.00,26,0
174.0449,-42.4025,4.2000,2016-11-19T10:51:52,10.00,26,0
174.1338,-41.8344,4.4000,2016-11-19T19:06:48,10.00,26,0
174.1340,-41.8468,3.9000,2016-11-19T19:20:21,10.00,26,0
174.0922,-41.9275,4.0000,2016-11-19T19:23:02,10.00,26,0
174.1440,-41.8595,4.0000,2016-11-19T19:47:38,10.00,26,0
173.1075,-42.6180,3.9000,2016-11-19T08:44:11,10.00,27,0
172.9953,-42.5179,3.7000,2016-11-19T19:39:04,10.00,27,0
174.2822,-41.8395,3.6000,2016-11-19T02:28:32,10.00,27,0
173.1774,-42.5208,3.7000,2016-11-19T23:20:50,10.00,27,0
174.2718,-41.8046,3.6000,2016-11-19T02:31:26,10.00,27,0
172.9452,-42.7487,4.1000,2016-11-19T01:36:08,10.00,28,0
174.0305,-42.0265,4.1000,2016-11-19T22:10:46,10.00,28,0
174.1094,-41.8755,3.6000,2016-11-19T18:55:54,10.00,28,0
173.8054,-41.5146,3.8000,2016-11-19T13:44:47,10.00,28,0
173.8525,-42.2326,3.7000,2016-11-19T21:05:31,10.00,28,0
172.9228,-42.7702,3.6000,2016-11-19T02:06:19,10.00,28,0
172.9389,-42.7430,3.8000,2016-11-19T01:51:43,10.00,28,0
173.0385,-42.5755,3.7000,2016-11-19T11:56:36,10.00,29,0
173.1839,-42.6880,4.4000,2016-11-19T00:17:55,10.00,29,0
174.2172,-41.7353,3.7000,2016-11-19T13:18:32,10.00,29,0
173.4608,-42.4460,3.7000,2016-11-19T01:10:33,10.00,29,0
174.0804,-42.3451,4.6000,2016-11-19T13:41:49,10.00,29,0
173.0376,-41.7798,3.6000,2016-11-19T10:05:52,10.00,29,0
172.9471,-42.5637,4.6000,2016-11-19T17:06:02,10.00,29,0
174.5069,-42.4032,4.3000,2016-11-19T14:28:01,10.00,29,0
174.0197,-42.3738,4.0000,2016-11-19T14:15:10,10.00,29,0
173.0016,-42.5292,3.8000,2016-11-19T20:27:06,10.00,29,0
173.7355,-39.1279,3.8000,2016-11-19T20:30:24,10.00,30,0
173.3409,-42.6180,3.8000,2016-11-19T12:16:55,10.00,30,0
173.7478,-42.0639,3.7000,2016-11-19T17:28:06,10.00,30,0
173.3505,-42.4771,5.1000,2016-11-19T08:00:52,10.00,30,0
173.4040,-42.6444,3.8000,2016-11-19T12:24:09,10.00,30,0
173.3320,-42.4490,4.3000,2016-11-19T08:50:52,10.00,30,0
173.4708,-42.6338,5.2000,2016-11-19T11:02:59,10.00,30,0
173.2999,-42.7084,5.5000,2016-11-19T10:56:23,10.00,30,0
173.3909,-42.5489,4.4000,2016-11-19T11:00:14,10.00,30,0
173.2753,-42.7109,3.8000,2016-11-19T11:01:26,10.00,30,0
173.3229,-42.7048,3.8000,2016-11-19T12:30:51,10.00,30,0
173.1205,-42.2502,4.0000,2016-11-19T18:26:11,10.00,30,0
173.3970,-42.5685,3.9000,2016-11-19T12:41:46,10.00,30,0
173.0881,-42.1988,5.4000,2016-11-19T18:31:45,10.00,30,0
173.4013,-42.1411,4.1000,2016-11-19T18:35:34,10.00,30,0
173.1094,-42.9304,3.8000,2016-11-19T04:55:12,10.00,31,0
173.1726,-42.7397,3.7000,2016-11-19T13:31:50,10.00,31,0
172.9761,-42.7244,3.9000,2016-11-19T17:53:03,10.00,31,0
173.1803,-42.6564,3.6000,2016-11-19T01:35:20,10.00,31,0
173.7320,-41.9690,3.7000,2016-11-19T22:31:55,10.00,31,0
174.1281,-41.6271,4.6000,2016-11-19T11:14:05,10.00,31,0
173.9631,-41.7646,3.8000,2016-11-19T07:17:25,10.00,31,0
173.8428,-42.0706,4.1000,2016-11-19T00:25:49,10.00,31,0
173.0759,-42.9695,3.9000,2016-11-19T07:11:18,10.00,31,0
173.7338,-41.9630,3.9000,2016-11-19T22:47:49,10.00,31,0
173.8813,-42.0550,3.6000,2016-11-19T01:58:28,10.00,31,0
173.7130,-42.1685,3.7000,2016-11-19T02:30:35,10.00,31,0
173.9309,-42.0679,3.7000,2016-11-19T06:13:21,10.00,31,0
173.1850,-42.6767,5.4000,2016-11-19T14:09:26,10.00,32,0
174.1411,-41.7463,4.0000,2016-11-19T04:31:46,10.00,32,0
172.8258,-42.5402,5.2000,2016-11-19T03:01:33,10.00,32,0
172.9734,-42.6538,3.7000,2016-11-19T12:29:29,10.00,32,0
173.2131,-42.5444,4.0000,2016-11-19T19:09:45,10.00,32,0
173.1955,-42.6590,3.7000,2016-11-19T14:26:38,10.00,32,0
173.1614,-42.7247,3.7000,2016-11-19T17:52:48,10.00,32,0
173.1260,-42.6471,4.7000,2016-11-19T14:31:34,10.00,32,0
172.8198,-42.5217,4.5000,2016-11-19T03:45:11,10.00,32,0
173.1048,-42.6730,4.0000,2016-11-19T20:28:39,10.00,32,0
172.8602,-42.4432,4.8000,2016-11-19T03:47:26,10.00,32,0
172.8786,-42.5385,5.0000,2016-11-19T20:08:34,10.00,32,0
173.2524,-42.5504,4.5000,2016-11-19T20:40:34,10.00,32,0
173.1070,-42.6835,3.6000,2016-11-19T20:32:53,10.00,32,0
172.8711,-42.4441,3.6000,2016-11-19T09:34:53,10.00,32,0
173.6731,-42.2284,4.8000,2016-11-19T09:55:21,10.00,33,0
173.7586,-42.2668,4.2000,2016-11-19T03:19:04,10.00,33,0
173.8673,-42.3792,3.8000,2016-11-19T22:15:40,10.00,33,0
174.2566,-41.6895,3.7000,2016-11-19T06:48:23,10.00,33,0
172.7966,-42.5917,3.7000,2016-11-19T19:13:57,10.00,33,0
172.8135,-42.6834,3.9000,2016-11-19T18:59:09,10.00,33,0
173.6296,-42.2047,4.0000,2016-11-19T10:14:36,10.00,33,0
172.8043,-42.5873,3.7000,2016-11-19T21:51:55,10.00,33,0
173.0635,-42.7141,3.9000,2016-11-19T04:50:59,10.00,34,0
172.9204,-42.6129,3.7000,2016-11-19T14:16:08,10.00,34,0
174.2404,-41.7535,4.0000,2016-11-19T21:51:44,10.00,34,0
174.2214,-41.8556,3.7000,2016-11-19T11:36:57,10.00,34,0
174.2126,-41.7909,4.7000,2016-11-19T12:03:02,10.00,34,0
172.9168,-42.3666,3.9000,2016-11-19T06:05:49,10.00,34,0
174.2113,-41.6613,3.7000,2016-11-19T06:26:29,10.00,34,0
173.3437,-41.9408,4.1000,2016-11-19T19:33:24,10.00,34,0
173.3427,-41.9113,4.2000,2016-11-19T19:45:35,10.00,34,0
173.3179,-41.9023,3.6000,2016-11-19T19:45:57,10.00,34,0
172.9517,-42.6515,3.9000,2016-11-19T12:11:23,10.00,35,0
173.3511,-42.4262,3.6000,2016-11-19T03:03:35,10.00,35,0
173.1390,-42.6410,5.0000,2016-11-19T06:22:06,10.00,35,0
173.0145,-42.5457,4.2000,2016-11-19T08:37:37,10.00,35,0
174.4793,-41.5886,3.6000,2016-11-19T05:18:18,10.00,35,0
173.3899,-42.3662,4.0000,2016-11-19T03:19:11,10.00,35,0
174.1616,-41.8052,3.8000,2016-11-19T22:43:23,10.00,35,0
173.8273,-41.6814,4.4000,2016-11-19T11:13:40,10.00,35,0
173.0246,-42.5712,4.2000,2016-11-19T14:50:03,10.00,35,0
173.1923,-42.5870,4.1000,2016-11-19T06:40:32,10.00,35,0
173.0087,-42.5457,3.6000,2016-11-19T09:22:21,10.00,35,0
173.3999,-42.3724,3.7000,2016-11-19T05:18:19,10.00,35,0
173.0005,-42.5637,4.3000,2016-11-19T09:23:23,10.00,35,0
172.9970,-42.5811,3.7000,2016-11-19T11:09:36,10.00,35,0
172.9983,-42.5563,3.6000,2016-11-19T09:43:54,10.00,35,0
172.9988,-42.5570,3.9000,2016-11-19T09:45:25,10.00,35,0
173.1007,-42.5200,4.1000,2016-11-19T11:18:47,10.00,35,0
173.0855,-42.5136,4.2000,2016-11-19T11:19:41,10.00,35,0
173.0849,-42.5160,3.9000,2016-11-19T11:19:08,10.00,35,0
173.0922,-42.5194,4.8000,2016-11-19T12:22:10,10.00,35,0
173.0471,-42.5106,4.5000,2016-11-19T13:03:29,10.00,35,0
173.0601,-42.5184,3.7000,2016-11-19T13:05:09,10.00,35,0
