lon_min, lon_max, lat_min, lat_max, depth_min, depth_max, m_min, m_max, rate, dispersion, mask
168.2,168.3,-47.3,-47.2,0.0,40.0,5.0,10.5,1.4049975075344213e-05,0.000000,1
168.2,168.3,-47.2,-47.1,0.0,40.0,5.0,10.5,1.4999973390047205e-05,0.000000,1
168.2,168.3,-47.1,-47.0,0.0,40.0,5.0,10.5,2.4789956022618014e-05,0.000000,1
168.2,168.3,-47.0,-46.9,0.0,40.0,5.0,10.5,2.6589952829423678e-05,0.000000,1
168.2,168.3,-46.9,-46.8,0.0,40.0,5.0,10.5,2.8489949458829657e-05,0.000000,1
168.2,168.3,-46.8,-46.7,0.0,40.0,5.0,10.5,3.0919945148017312e-05,0.000000,1
168.2,168.3,-46.7,-46.6,0.0,40.0,5.0,10.5,3.4959937981070021e-05,0.000000,1
168.2,168.3,-46.6,-46.5,0.0,40.0,5.0,10.5,4.1959925563092046e-05,0.000000,1
168.2,168.3,-46.5,-46.4,0.0,40.0,5.0,10.5,4.5819918715464194e-05,0.000000,1
168.2,168.3,-46.4,-46.3,0.0,40.0,5.0,10.5,5.4119903991290307e-05,0.000000,1
168.2,168.3,-46.3,-46.2,0.0,40.0,5.0,10.5,5.8359896469543654e-05,0.000000,1
168.2,168.3,-46.2,-46.1,0.0,40.0,5.0,10.5,5.7299898349980317e-05,0.000000,1
168.2,168.3,-46.1,-46.0,0.0,40.0,5.0,10.5,5.6329900070757267e-05,0.000000,1
168.2,168.3,-46.0,-45.9,0.0,40.0,5.0,10.5,5.8629895990564509e-05,0.000000,1
168.2,168.3,-45.9,-45.8,0.0,40.0,5.0,10.5,6.4589885417543267e-05,0.000000,1
168.2,168.3,-45.8,-45.7,0.0,40.0,5.0,10.5,7.0989874063963400e-05,0.000000,1
168.2,168.3,-45.7,-45.6,0.0,40.0,5.0,10.5,7.4229868316213592e-05,0.000000,1
168.2,168.3,-45.6,-45.5,0.0,40.0,5.0,10.5,7.8119861415365839e-05,0.000000,1
168.2,168.3,-45.5,-45.4,0.0,40.0,5.0,10.5,8.6399846726671901e-05,0.000000,1
168.2,168.3,-45.4,-45.3,0.0,40.0,5.0,10.5,9.8349825527409510e-05,0.000000,1
168.2,168.3,-45.3,-45.2,0.0,40.0,5.0,10.5,1.1049980397334774e-04,0.000000,1
168.2,168.3,-45.2,-45.1,0.0,40.0,5.0,10.5,1.1889978907177419e-04,0.000000,1
168.2,168.3,-45.1,-45.0,0.0,40.0,5.0,10.5,1.2169978410458299e-04,0.000000,1
168.2,168.3,-45.0,-44.9,0.0,40.0,5.0,10.5,1.4029975110824153e-04,0.000000,1
168.2,168.3,-44.9,-44.8,0.0,40.0,5.0,10.5,1.8339967464897717e-04,0.000000,1
168.2,168.3,-44.8,-44.7,0.0,40.0,5.0,10.5,2.3589958151414237e-04,0.000000,1
168.2,168.3,-44.7,-44.6,0.0,40.0,5.0,10.5,3.1519944083619193e-04,0.000000,1
168.2,168.3,-44.6,-44.5,0.0,40.0,5.0,10.5,4.2489924622873712e-04,0.000000,1
168.2,168.3,-44.5,-44.4,0.0,40.0,5.0,10.5,5.4749902873672297e-04,0.000000,1
168.2,168.3,-44.4,-44.3,0.0,40.0,5.0,10.5,6.3059888131758457e-04,0.000000,1
168.2,168.3,-44.3,-44.2,0.0,40.0,5.0,10.5,6.0709892300651045e-04,0.000000,1
168.2,168.3,-44.2,-44.1,0.0,40.0,5.0,10.5,4.7329916036728949e-04,0.000000,1
168.2,168.3,-44.1,-44.0,0.0,40.0,5.0,10.5,3.4219939293827692e-04,0.000000,1
168.2,168.3,-44.0,-43.9,0.0,40.0,5.0,10.5,2.4989955667818644e-04,0.000000,1
168.2,168.3,-43.9,-43.8,0.0,40.0,5.0,10.5,1.8509967163318251e-04,0.000000,1
168.2,168.3,-43.8,-43.7,0.0,40.0,5.0,10.5,1.3809975501103460e-04,0.000000,1
168.2,168.3,-43.7,-43.6,0.0,40.0,5.0,10.5,1.0379981585912665e-04,0.000000,1
168.2,168.3,-43.6,-43.5,0.0,40.0,5.0,10.5,8.0869856536874496e-05,0.000000,1
168.2,168.3,-43.5,-43.4,0.0,40.0,5.0,10.5,6.6899881319610536e-05,0.000000,1
168.2,168.3,-43.4,-43.3,0.0,40.0,5.0,10.5,4.3559922724697086e-05,0.000000,1
168.3,168.4,-47.6,-47.5,0.0,40.0,5.0,10.5,1.1499979599036191e-05,0.000000,1
168.3,168.4,-47.5,-47.4,0.0,40.0,5.0,10.5,1.2109978516898108e-05,0.000000,1
168.3,168.4,-47.4,-47.3,0.0,40.0,5.0,10.5,1.2799977292840281e-05,0.000000,1
168.3,168.4,-47.3,-47.2,0.0,40.0,5.0,10.5,1.3579975909122736e-05,0.000000,1
168.3,168.4,-47.2,-47.1,0.0,40.0,5.0,10.5,2.2269960493090082e-05,0.000000,1
168.3,168.4,-47.1,-47.0,0.0,40.0,5.0,10.5,2.3689957974014551e-05,0.000000,1
168.3,168.4,-47.0,-46.9,0.0,40.0,5.0,10.5,2.5219955259799367e-05,0.000000,1
168.3,168.4,-46.9,-46.8,0.0,40.0,5.0,10.5,2.6829952403664435e-05,0.000000,1
168.3,168.4,-46.8,-46.7,0.0,40.0,5.0,10.5,2.9019948518611322e-05,0.000000,1
168.3,168.4,-46.7,-46.6,0.0,40.0,5.0,10.5,3.3389940766245072e-05,0.000000,1
168.3,168.4,-46.6,-46.5,0.0,40.0,5.0,10.5,4.5589919123483472e-05,0.000000,1
168.3,168.4,-46.5,-46.4,0.0,40.0,5.0,10.5,5.3639904842808806e-05,0.000000,1
168.3,168.4,-46.4,-46.3,0.0,40.0,5.0,10.5,5.6309900106237204e-05,0.000000,1
168.3,168.4,-46.3,-46.2,0.0,40.0,5.0,10.5,5.8369896451803688e-05,0.000000,1
168.3,168.4,-46.2,-46.1,0.0,40.0,5.0,10.5,5.6109900461036580e-05,0.000000,1
168.3,168.4,-46.1,-46.0,0.0,40.0,5.0,10.5,5.4119903991290307e-05,0.000000,1
168.3,168.4,-46.0,-45.9,0.0,40.0,5.0,10.5,5.6539899698217926e-05,0.000000,1
168.3,168.4,-45.9,-45.8,0.0,40.0,5.0,10.5,6.0789892158731301e-05,0.000000,1
168.3,168.4,-45.8,-45.7,0.0,40.0,5.0,10.5,6.5329884104785594e-05,0.000000,1
168.3,168.4,-45.7,-45.6,0.0,40.0,5.0,10.5,6.8039879297254125e-05,0.000000,1
168.3,168.4,-45.6,-45.5,0.0,40.0,5.0,10.5,7.1459873230184879e-05,0.000000,1
168.3,168.4,-45.5,-45.4,0.0,40.0,5.0,10.5,7.8709860368707696e-05,0.000000,1
168.3,168.4,-45.4,-45.3,0.0,40.0,5.0,10.5,8.7219845271994481e-05,0.000000,1
168.3,168.4,-45.3,-45.2,0.0,40.0,5.0,10.5,9.3279834521573548e-05,0.000000,1
168.3,168.4,-45.2,-45.1,0.0,40.0,5.0,10.5,9.8359825509669545e-05,0.000000,1
168.3,168.4,-45.1,-45.0,0.0,40.0,5.0,10.5,1.0479981408512980e-04,0.000000,1
168.3,168.4,-45.0,-44.9,0.0,40.0,5.0,10.5,1.2859977186400470e-04,0.000000,1
168.3,168.4,-44.9,-44.8,0.0,40.0,5.0,10.5,1.6409970888711642e-04,0.000000,1
168.3,168.4,-44.8,-44.7,0.0,40.0,5.0,10.5,2.0469963686284417e-04,0.000000,1
168.3,168.4,-44.7,-44.6,0.0,40.0,5.0,10.5,2.6889952297224620e-04,0.000000,1
168.3,168.4,-44.6,-44.5,0.0,40.0,5.0,10.5,3.7219933971837130e-04,0.000000,1
168.3,168.4,-44.5,-44.4,0.0,40.0,5.0,10.5,4.9719911796876467e-04,0.000000,1
168.3,168.4,-44.4,-44.3,0.0,40.0,5.0,10.5,5.7719897604901647e-04,0.000000,1
168.3,168.4,-44.3,-44.2,0.0,40.0,5.0,10.5,6.0989891803931936e-04,0.000000,1
168.3,168.4,-44.2,-44.1,0.0,40.0,5.0,10.5,5.2709906492625876e-04,0.000000,1
168.3,168.4,-44.1,-44.0,0.0,40.0,5.0,10.5,3.8609931505981503e-04,0.000000,1
168.3,168.4,-44.0,-43.9,0.0,40.0,5.0,10.5,2.7739950789327296e-04,0.000000,1
168.3,168.4,-43.9,-43.8,0.0,40.0,5.0,10.5,2.0199964165263569e-04,0.000000,1
168.3,168.4,-43.8,-43.7,0.0,40.0,5.0,10.5,1.4949973478747049e-04,0.000000,1
168.3,168.4,-43.7,-43.6,0.0,40.0,5.0,10.5,1.1139980237675057e-04,0.000000,1
168.3,168.4,-43.6,-43.5,0.0,40.0,5.0,10.5,8.6499846549272210e-05,0.000000,1
168.3,168.4,-43.5,-43.4,0.0,40.0,5.0,10.5,7.0689874596162460e-05,0.000000,1
168.3,168.4,-43.4,-43.3,0.0,40.0,5.0,10.5,4.5789918768684096e-05,0.000000,1
168.3,168.4,-43.3,-43.2,0.0,40.0,5.0,10.5,3.8319932020440592e-05,0.000000,1
168.4,168.5,-47.5,-47.4,0.0,40.0,5.0,10.5,1.1769979120057042e-05,0.000000,1
168.4,168.5,-47.4,-47.3,0.0,40.0,5.0,10.5,1.2429977949219116e-05,0.000000,1
168.4,168.5,-47.3,-47.2,0.0,40.0,5.0,10.5,1.3169976636461445e-05,0.000000,1
168.4,168.5,-47.2,-47.1,0.0,40.0,5.0,10.5,2.1929961096249013e-05,0.000000,1
168.4,168.5,-47.1,-47.0,0.0,40.0,5.0,10.5,2.3319958630393387e-05,0.000000,1
168.4,168.5,-47.0,-46.9,0.0,40.0,5.0,10.5,2.4759956075837919e-05,0.000000,1
168.4,168.5,-46.9,-46.8,0.0,40.0,5.0,10.5,2.6349953255182921e-05,0.000000,1
168.4,168.5,-46.8,-46.7,0.0,40.0,5.0,10.5,2.8679949121770256e-05,0.000000,1
168.4,168.5,-46.7,-46.6,0.0,40.0,5.0,10.5,3.3169941156524385e-05,0.000000,1
168.4,168.5,-46.6,-46.5,0.0,40.0,5.0,10.5,4.3909922103798180e-05,0.000000,1
168.4,168.5,-46.5,-46.4,0.0,40.0,5.0,10.5,5.2379907078044839e-05,0.000000,1
168.4,168.5,-46.4,-46.3,0.0,40.0,5.0,10.5,5.3949904292869774e-05,0.000000,1
168.4,168.5,-46.3,-46.2,0.0,40.0,5.0,10.5,5.4939902536612900e-05,0.000000,1
168.4,168.5,-46.2,-46.1,0.0,40.0,5.0,10.5,5.3789904576709276e-05,0.000000,1
168.4,168.5,-46.1,-46.0,0.0,40.0,5.0,10.5,5.4009904186429970e-05,0.000000,1
168.4,168.5,-46.0,-45.9,0.0,40.0,5.0,10.5,5.7229898474160099e-05,0.000000,1
168.4,168.5,-45.9,-45.8,0.0,40.0,5.0,10.5,5.7219898491900065e-05,0.000000,1
168.4,168.5,-45.8,-45.7,0.0,40.0,5.0,10.5,5.7399898172580639e-05,0.000000,1
168.4,168.5,-45.7,-45.6,0.0,40.0,5.0,10.5,5.9139895085826114e-05,0.000000,1
168.4,168.5,-45.6,-45.5,0.0,40.0,5.0,10.5,6.3369887581819412e-05,0.000000,1
168.4,168.5,-45.5,-45.4,0.0,40.0,5.0,10.5,7.0449875021921717e-05,0.000000,1
168.4,168.5,-45.4,-45.3,0.0,40.0,5.0,10.5,7.7259862941003133e-05,0.000000,1
168.4,168.5,-45.3,-45.2,0.0,40.0,5.0,10.5,8.0349857459352869e-05,0.000000,1
168.4,168.5,-45.2,-45.1,0.0,40.0,5.0,10.5,8.3759851410023588e-05,0.000000,1
168.4,168.5,-45.1,-45.0,0.0,40.0,5.0,10.5,9.5549830494600705e-05,0.000000,1
168.4,168.5,-45.0,-44.9,0.0,40.0,5.0,10.5,1.1949978800737607e-04,0.000000,1
168.4,168.5,-44.9,-44.8,0.0,40.0,5.0,10.5,1.4759973815806448e-04,0.000000,1
168.4,168.5,-44.8,-44.7,0.0,40.0,5.0,10.5,1.8069967943876866e-04,0.000000,1
168.4,168.5,-44.7,-44.6,0.0,40.0,5.0,10.5,2.3089959038412664e-04,0.000000,1
168.4,168.5,-44.6,-44.5,0.0,40.0,5.0,10.5,3.2109943036961048e-04,0.000000,1
168.4,168.5,-44.5,-44.4,0.0,40.0,5.0,10.5,4.9189912737094795e-04,0.000000,1
168.4,168.5,-44.4,-44.3,0.0,40.0,5.0,10.5,5.4999902430173089e-04,0.000000,1
168.4,168.5,-44.3,-44.2,0.0,40.0,5.0,10.5,5.8169896806603062e-04,0.000000,1
168.4,168.5,-44.2,-44.1,0.0,40.0,5.0,10.5,5.7959897179142399e-04,0.000000,1
168.4,168.5,-44.1,-44.0,0.0,40.0,5.0,10.5,4.5849918662244288e-04,0.000000,1
168.4,168.5,-44.0,-43.9,0.0,40.0,5.0,10.5,3.2099943054701013e-04,0.000000,1
168.4,168.5,-43.9,-43.8,0.0,40.0,5.0,10.5,2.2549959996370964e-04,0.000000,1
168.4,168.5,-43.8,-43.7,0.0,40.0,5.0,10.5,1.6219971225771046e-04,0.000000,1
168.4,168.5,-43.7,-43.6,0.0,40.0,5.0,10.5,1.1929978836217542e-04,0.000000,1
168.4,168.5,-43.6,-43.5,0.0,40.0,5.0,10.5,9.2089836632629798e-05,0.000000,1
168.4,168.5,-43.5,-43.4,0.0,40.0,5.0,10.5,7.5229866542216747e-05,0.000000,1
168.4,168.5,-43.4,-43.3,0.0,40.0,5.0,10.5,6.4389885772342636e-05,0.000000,1
168.4,168.5,-43.3,-43.2,0.0,40.0,5.0,10.5,4.0249928596626663e-05,0.000000,1
168.4,168.5,-43.2,-43.1,0.0,40.0,5.0,10.5,3.3969939737326902e-05,0.000000,1
168.5,168.6,-47.5,-47.4,0.0,40.0,5.0,10.5,1.1459979669996064e-05,0.000000,1
168.5,168.6,-47.4,-47.3,0.0,40.0,5.0,10.5,1.2089978552378046e-05,0.000000,1
168.5,168.6,-47.3,-47.2,0.0,40.0,5.0,10.5,1.2799977292840281e-05,0.000000,1
168.5,168.6,-47.2,-47.1,0.0,40.0,5.0,10.5,2.2039960901109360e-05,0.000000,1
168.5,168.6,-47.1,-47.0,0.0,40.0,5.0,10.5,2.3519958275594015e-05,0.000000,1
168.5,168.6,-47.0,-46.9,0.0,40.0,5.0,10.5,2.5019955614598739e-05,0.000000,1
168.5,168.6,-46.9,-46.8,0.0,40.0,5.0,10.5,2.6809952439144368e-05,0.000000,1
168.5,168.6,-46.8,-46.7,0.0,40.0,5.0,10.5,2.9289948039632174e-05,0.000000,1
168.5,168.6,-46.7,-46.6,0.0,40.0,5.0,10.5,3.3379940783985051e-05,0.000000,1
168.5,168.6,-46.6,-46.5,0.0,40.0,5.0,10.5,4.0059928933686067e-05,0.000000,1
168.5,168.6,-46.5,-46.4,0.0,40.0,5.0,10.5,4.6639917260786774e-05,0.000000,1
168.5,168.6,-46.4,-46.3,0.0,40.0,5.0,10.5,5.0009911282417380e-05,0.000000,1
168.5,168.6,-46.3,-46.2,0.0,40.0,5.0,10.5,5.1219909135881187e-05,0.000000,1
168.5,168.6,-46.2,-46.1,0.0,40.0,5.0,10.5,5.1439908745601881e-05,0.000000,1
168.5,168.6,-46.1,-46.0,0.0,40.0,5.0,10.5,5.6419899911097548e-05,0.000000,1
168.5,168.6,-46.0,-45.9,0.0,40.0,5.0,10.5,6.4329885878782440e-05,0.000000,1
168.5,168.6,-45.9,-45.8,0.0,40.0,5.0,10.5,5.5729901135155375e-05,0.000000,1
168.5,168.6,-45.8,-45.7,0.0,40.0,5.0,10.5,5.0799909880959869e-05,0.000000,1
168.5,168.6,-45.7,-45.6,0.0,40.0,5.0,10.5,5.1179909206841060e-05,0.000000,1
168.5,168.6,-45.6,-45.5,0.0,40.0,5.0,10.5,5.5829900957755690e-05,0.000000,1
168.5,168.6,-45.5,-45.4,0.0,40.0,5.0,10.5,6.2799888592997624e-05,0.000000,1
168.5,168.6,-45.4,-45.3,0.0,40.0,5.0,10.5,6.8549878392515731e-05,0.000000,1
168.5,168.6,-45.3,-45.2,0.0,40.0,5.0,10.5,7.2039872201266702e-05,0.000000,1
168.5,168.6,-45.2,-45.1,0.0,40.0,5.0,10.5,7.5809865513298569e-05,0.000000,1
168.5,168.6,-45.1,-45.0,0.0,40.0,5.0,10.5,8.8629842770658918e-05,0.000000,1
168.5,168.6,-45.0,-44.9,0.0,40.0,5.0,10.5,1.0979980521514553e-04,0.000000,1
168.5,168.6,-44.9,-44.8,0.0,40.0,5.0,10.5,1.3359976299402043e-04,0.000000,1
168.5,168.6,-44.8,-44.7,0.0,40.0,5.0,10.5,1.6029971562830445e-04,0.000000,1
168.5,168.6,-44.7,-44.6,0.0,40.0,5.0,10.5,2.0229964112043666e-04,0.000000,1
168.5,168.6,-44.6,-44.5,0.0,40.0,5.0,10.5,2.7519951179606609e-04,0.000000,1
168.5,168.6,-44.5,-44.4,0.0,40.0,5.0,10.5,4.0499928153127449e-04,0.000000,1
168.5,168.6,-44.4,-44.3,0.0,40.0,5.0,10.5,4.7549915646449641e-04,0.000000,1
168.5,168.6,-44.3,-44.2,0.0,40.0,5.0,10.5,5.2869906208786381e-04,0.000000,1
168.5,168.6,-44.2,-44.1,0.0,40.0,5.0,10.5,6.1929890136374894e-04,0.000000,1
168.5,168.6,-44.1,-44.0,0.0,40.0,5.0,10.5,5.6389899964317462e-04,0.000000,1
168.5,168.6,-44.0,-43.9,0.0,40.0,5.0,10.5,3.8689931364061756e-04,0.000000,1
168.5,168.6,-43.9,-43.8,0.0,40.0,5.0,10.5,2.5769954284101093e-04,0.000000,1
168.5,168.6,-43.8,-43.7,0.0,40.0,5.0,10.5,1.7849968334156173e-04,0.000000,1
168.5,168.6,-43.7,-43.6,0.0,40.0,5.0,10.5,1.2889977133180564e-04,0.000000,1
168.5,168.6,-43.6,-43.5,0.0,40.0,5.0,10.5,9.7979826183788339e-05,0.000000,1
168.5,168.6,-43.5,-43.4,0.0,40.0,5.0,10.5,7.9749858523750963e-05,0.000000,1
168.5,168.6,-43.4,-43.3,0.0,40.0,5.0,10.5,6.8259878906974813e-05,0.000000,1
168.5,168.6,-43.3,-43.2,0.0,40.0,5.0,10.5,6.0089893400529100e-05,0.000000,1
168.5,168.6,-43.2,-43.1,0.0,40.0,5.0,10.5,3.5659936739272222e-05,0.000000,1
168.5,168.6,-43.1,-43.0,0.0,40.0,5.0,10.5,3.0499945893095984e-05,0.000000,1
168.6,168.7,-47.4,-47.3,0.0,40.0,5.0,10.5,1.1789979084577104e-05,0.000000,1
168.6,168.7,-47.3,-47.2,0.0,40.0,5.0,10.5,2.1299962213867029e-05,0.000000,1
168.6,168.7,-47.2,-47.1,0.0,40.0,5.0,10.5,2.2439960191510618e-05,0.000000,1
168.6,168.7,-47.1,-47.0,0.0,40.0,5.0,10.5,2.4039957353115651e-05,0.000000,1
168.6,168.7,-47.0,-46.9,0.0,40.0,5.0,10.5,2.5669954461500783e-05,0.000000,1
168.6,168.7,-46.9,-46.8,0.0,40.0,5.0,10.5,2.7539951144126667e-05,0.000000,1
168.6,168.7,-46.8,-46.7,0.0,40.0,5.0,10.5,3.0039946709134536e-05,0.000000,1
168.6,168.7,-46.7,-46.6,0.0,40.0,5.0,10.5,3.3569940446925647e-05,0.000000,1
168.6,168.7,-46.6,-46.5,0.0,40.0,5.0,10.5,3.8269932109140431e-05,0.000000,1
168.6,168.7,-46.5,-46.4,0.0,40.0,5.0,10.5,4.3059923611695509e-05,0.000000,1
168.6,168.7,-46.4,-46.3,0.0,40.0,5.0,10.5,4.6299917863945708e-05,0.000000,1
168.6,168.7,-46.3,-46.2,0.0,40.0,5.0,10.5,4.7779915238430363e-05,0.000000,1
168.6,168.7,-46.2,-46.1,0.0,40.0,5.0,10.5,4.9049912985454359e-05,0.000000,1
168.6,168.7,-46.1,-46.0,0.0,40.0,5.0,10.5,5.7119898669299756e-05,0.000000,1
168.6,168.7,-46.0,-45.9,0.0,40.0,5.0,10.5,7.0689874596162460e-05,0.000000,1
168.6,168.7,-45.9,-45.8,0.0,40.0,5.0,10.5,5.4149903938070412e-05,0.000000,1
168.6,168.7,-45.8,-45.7,0.0,40.0,5.0,10.5,4.7129916391528316e-05,0.000000,1
168.6,168.7,-45.7,-45.6,0.0,40.0,5.0,10.5,4.7029916568928001e-05,0.000000,1
168.6,168.7,-45.6,-45.5,0.0,40.0,5.0,10.5,5.1329908940741530e-05,0.000000,1
168.6,168.7,-45.5,-45.4,0.0,40.0,5.0,10.5,5.7029898828959475e-05,0.000000,1
168.6,168.7,-45.4,-45.3,0.0,40.0,5.0,10.5,6.1859890260554666e-05,0.000000,1
168.6,168.7,-45.3,-45.2,0.0,40.0,5.0,10.5,6.6479882064689218e-05,0.000000,1
168.6,168.7,-45.2,-45.1,0.0,40.0,5.0,10.5,7.0639874684862313e-05,0.000000,1
168.6,168.7,-45.1,-45.0,0.0,40.0,5.0,10.5,7.8409860900906757e-05,0.000000,1
168.6,168.7,-45.0,-44.9,0.0,40.0,5.0,10.5,9.7429827159486608e-05,0.000000,1
168.6,168.7,-44.9,-44.8,0.0,40.0,5.0,10.5,1.1909978871697479e-04,0.000000,1
168.6,168.7,-44.8,-44.7,0.0,40.0,5.0,10.5,1.4159974880204561e-04,0.000000,1
168.6,168.7,-44.7,-44.6,0.0,40.0,5.0,10.5,1.7889968263196300e-04,0.000000,1
168.6,168.7,-44.6,-44.5,0.0,40.0,5.0,10.5,2.3649958044974427e-04,0.000000,1
168.6,168.7,-44.5,-44.4,0.0,40.0,5.0,10.5,3.0799945360896928e-04,0.000000,1
168.6,168.7,-44.4,-44.3,0.0,40.0,5.0,10.5,3.7999932588119584e-04,0.000000,1
168.6,168.7,-44.3,-44.2,0.0,40.0,5.0,10.5,4.6449917597846178e-04,0.000000,1
168.6,168.7,-44.2,-44.1,0.0,40.0,5.0,10.5,5.7549897906481102e-04,0.000000,1
168.6,168.7,-44.1,-44.0,0.0,40.0,5.0,10.5,5.8759895759944911e-04,0.000000,1
168.6,168.7,-44.0,-43.9,0.0,40.0,5.0,10.5,4.4279921447419346e-04,0.000000,1
168.6,168.7,-43.9,-43.8,0.0,40.0,5.0,10.5,2.9939946886534222e-04,0.000000,1
168.6,168.7,-43.8,-43.7,0.0,40.0,5.0,10.5,2.0049964431363096e-04,0.000000,1
168.6,168.7,-43.7,-43.6,0.0,40.0,5.0,10.5,1.4149974897944529e-04,0.000000,1
168.6,168.7,-43.6,-43.5,0.0,40.0,5.0,10.5,1.0549981284333202e-04,0.000000,1
168.6,168.7,-43.5,-43.4,0.0,40.0,5.0,10.5,8.4459850168225803e-05,0.000000,1
168.6,168.7,-43.4,-43.3,0.0,40.0,5.0,10.5,7.2639871136868581e-05,0.000000,1
168.6,168.7,-43.3,-43.2,0.0,40.0,5.0,10.5,6.3569887227020057e-05,0.000000,1
168.6,168.7,-43.2,-43.1,0.0,40.0,5.0,10.5,5.6579899627258053e-05,0.000000,1
168.6,168.7,-43.1,-43.0,0.0,40.0,5.0,10.5,3.1919943374020446e-05,0.000000,1
168.7,168.8,-47.3,-47.2,0.0,40.0,5.0,10.5,2.1569961734887877e-05,0.000000,1
168.7,168.8,-47.2,-47.1,0.0,40.0,5.0,10.5,2.3029959144852476e-05,0.000000,1
168.7,168.8,-47.1,-47.0,0.0,40.0,5.0,10.5,2.4649956270977572e-05,0.000000,1
168.7,168.8,-47.0,-46.9,0.0,40.0,5.0,10.5,2.6349953255182921e-05,0.000000,1
168.7,168.8,-46.9,-46.8,0.0,40.0,5.0,10.5,2.8249949884588900e-05,0.000000,1
168.7,168.8,-46.8,-46.7,0.0,40.0,5.0,10.5,3.0579945751176233e-05,0.000000,1
168.7,168.8,-46.7,-46.6,0.0,40.0,5.0,10.5,3.3559940464665612e-05,0.000000,1
168.7,168.8,-46.6,-46.5,0.0,40.0,5.0,10.5,3.7099934184716751e-05,0.000000,1
168.7,168.8,-46.5,-46.4,0.0,40.0,5.0,10.5,4.0539928082167581e-05,0.000000,1
168.7,168.8,-46.4,-46.3,0.0,40.0,5.0,10.5,4.3039923647175453e-05,0.000000,1
168.7,168.8,-46.3,-46.2,0.0,40.0,5.0,10.5,4.4629920826520444e-05,0.000000,1
168.7,168.8,-46.2,-46.1,0.0,40.0,5.0,10.5,4.6039918325184888e-05,0.000000,1
168.7,168.8,-46.1,-46.0,0.0,40.0,5.0,10.5,5.0909909685820212e-05,0.000000,1
168.7,168.8,-46.0,-45.9,0.0,40.0,5.0,10.5,5.6319900088497246e-05,0.000000,1
168.7,168.8,-45.9,-45.8,0.0,40.0,5.0,10.5,4.9249912630654983e-05,0.000000,1
168.7,168.8,-45.8,-45.7,0.0,40.0,5.0,10.5,4.5339919566982680e-05,0.000000,1
168.7,168.8,-45.7,-45.6,0.0,40.0,5.0,10.5,4.5959918467104636e-05,0.000000,1
168.7,168.8,-45.6,-45.5,0.0,40.0,5.0,10.5,4.9939911406597156e-05,0.000000,1
168.7,168.8,-45.5,-45.4,0.0,40.0,5.0,10.5,5.4779902820452389e-05,0.000000,1
168.7,168.8,-45.4,-45.3,0.0,40.0,5.0,10.5,5.9189894997126268e-05,0.000000,1
168.7,168.8,-45.3,-45.2,0.0,40.0,5.0,10.5,6.4679885257883541e-05,0.000000,1
168.7,168.8,-45.2,-45.1,0.0,40.0,5.0,10.5,6.9319877026538136e-05,0.000000,1
168.7,168.8,-45.1,-45.0,0.0,40.0,5.0,10.5,7.2019872236746659e-05,0.000000,1
168.7,168.8,-45.0,-44.9,0.0,40.0,5.0,10.5,8.5229848802248208e-05,0.000000,1
168.7,168.8,-44.9,-44.8,0.0,40.0,5.0,10.5,1.0549981284333202e-04,0.000000,1
168.7,168.8,-44.8,-44.7,0.0,40.0,5.0,10.5,1.2689977487979936e-04,0.000000,1
168.7,168.8,-44.7,-44.6,0.0,40.0,5.0,10.5,1.6299971083851296e-04,0.000000,1
168.7,168.8,-44.6,-44.5,0.0,40.0,5.0,10.5,2.2069960847889456e-04,0.000000,1
168.7,168.8,-44.5,-44.4,0.0,40.0,5.0,10.5,2.5949953964781662e-04,0.000000,1
168.7,168.8,-44.4,-44.3,0.0,40.0,5.0,10.5,3.1399944296498818e-04,0.000000,1
168.7,168.8,-44.3,-44.2,0.0,40.0,5.0,10.5,3.9209930441583393e-04,0.000000,1
168.7,168.8,-44.2,-44.1,0.0,40.0,5.0,10.5,4.8479913996632570e-04,0.000000,1
168.7,168.8,-44.1,-44.0,0.0,40.0,5.0,10.5,5.2559906758725401e-04,0.000000,1
168.7,168.8,-44.0,-43.9,0.0,40.0,5.0,10.5,4.7899915025550739e-04,0.000000,1
168.7,168.8,-43.9,-43.8,0.0,40.0,5.0,10.5,3.4749938353609359e-04,0.000000,1
168.7,168.8,-43.8,-43.7,0.0,40.0,5.0,10.5,2.2879959410952003e-04,0.000000,1
168.7,168.8,-43.7,-43.6,0.0,40.0,5.0,10.5,1.5839971899889849e-04,0.000000,1
168.7,168.8,-43.6,-43.5,0.0,40.0,5.0,10.5,1.1599979421636505e-04,0.000000,1
168.7,168.8,-43.5,-43.4,0.0,40.0,5.0,10.5,9.1249838122787162e-05,0.000000,1
168.7,168.8,-43.4,-43.3,0.0,40.0,5.0,10.5,7.8079861486325713e-05,0.000000,1
168.7,168.8,-43.3,-43.2,0.0,40.0,5.0,10.5,6.7919879510133747e-05,0.000000,1
168.7,168.8,-43.2,-43.1,0.0,40.0,5.0,10.5,5.9399894624586927e-05,0.000000,1
168.7,168.8,-43.1,-43.0,0.0,40.0,5.0,10.5,5.3229905570147510e-05,0.000000,1
168.7,168.8,-43.0,-42.9,0.0,40.0,5.0,10.5,2.9029948500871360e-05,0.000000,1
168.8,168.9,-47.2,-47.1,0.0,40.0,5.0,10.5,2.3559958204634144e-05,0.000000,1
168.8,168.9,-47.1,-47.0,0.0,40.0,5.0,10.5,2.5199955295279303e-05,0.000000,1
